Semana,CNPJ_Fundo,Gestor_Apelido,Captacao,Resgate,PL_Medio,DataBase
2025-12-15,49931360000104,"UBS",0,0,26945979.42,2025-12-19
2025-12-15,49933828000191,"Brave",8440070.21,121652.28,430448996.93,2025-12-19
2025-12-15,49977033000185,"Mirabaud",2040852.25,1360482.19,232238873.35,2025-12-19
2025-12-15,49980566000116,"IAM",107999767.38,39829841.68,10111786589.81,2025-12-19
2025-12-15,50006439000108,"JGP",0,0,209056877.09,2025-12-19
2025-12-15,50069605000107,"Sparta",0,0,210443553.67,2025-12-19
2025-12-15,50112294000111,"BBM Asset",1400000,467430.81,106828985.76,2025-12-19
2025-12-15,50128371000121,"BTG WM",0,0,38533500.26,2025-12-19
2025-12-15,50223269000105,"MAG",17167808.33,9172591.81,598091803.71,2025-12-19
2025-12-15,50326147000144,"Kinea",51600000,0,153520652.08,2025-12-19
2025-12-15,50421373000104,"Portofino",0,0,43895420.81,2025-12-19
2025-12-15,50514867000133,"BBM Asset",0,0,35754337.94,2025-12-19
2025-12-15,50553108000180,"Rafter",380000,0,24033896.68,2025-12-19
2025-12-15,50622383000108,"PNBY",40616.27,7703000.5,167834426.31,2025-12-19
2025-12-15,50677561000106,"Rubik",0,0,7437342.75,2025-12-19
2025-12-15,50697486000137,"MAG",0,1069437.29,277006149.85,2025-12-19
2025-12-15,50717653000164,"BTG WM",0,0,38346445.73,2025-12-19
2025-12-15,50765209000114,"Gauss",0,0,8418115.67,2025-12-19
2025-12-15,50765883000107,"Icatu",0,0,314390344.75,2025-12-19
2025-12-15,50799566000101,"Vinci",0,0,174858965.03,2025-12-19
2025-12-15,50803491000187,"BB Asset",23187524.52,42091937.4,8245064638.76,2025-12-19
2025-12-15,50820465000167,"BTG Asset",0,159319.83,199656340.98,2025-12-19
2025-12-15,50874219000198,"BTG Asset",16171401.58,20831411.08,669147496.01,2025-12-19
2025-12-15,50875116000142,"BTG Asset",190238.19,0,66170447.99,2025-12-19
2025-12-15,50925001000115,"Tagus",348684.79,2286387.23,92173126.3,2025-12-19
2025-12-15,51041048000189,"Turim",19830116.9,22874336.39,300404384.73,2025-12-19
2025-12-15,51075995000190,"Augme",0,0,16652548.57,2025-12-19
2025-12-15,51168708000197,"BTG Asset",0,0,1289155978,2025-12-19
2025-12-15,51200543000193,"Safra Asset",57962.63,0,38166665.08,2025-12-19
2025-12-15,51234049000140,"Vinci",11250,5804.91,25437930.05,2025-12-19
2025-12-15,51238218000110,"BTG Asset",0,0,734893973.1,2025-12-19
2025-12-15,51289474000136,"BRAM",21167040.47,4300765.62,1274084792.57,2025-12-19
2025-12-15,51378137000115,"Sparta",0,42163576.07,659734467.14,2025-12-19
2025-12-15,51511514000142,"G5",0,0,22431433.07,2025-12-19
2025-12-15,51538282000116,"Occam",10319129.89,0,901007978.82,2025-12-19
2025-12-15,51556889000129,"XPG",0,0,18595019.33,2025-12-19
2025-12-15,51623321000183,"BTG Asset",0,0,150547262.78,2025-12-19
2025-12-15,51714018000196,"BTG WM",2655827,903517.93,93893983.55,2025-12-19
2025-12-15,51726488000170,"Rubik",0,0,18657813.93,2025-12-19
2025-12-15,51800853000149,"BTG Asset",0,0,87312008.98,2025-12-19
2025-12-15,51825326000199,"SVN",17430366.65,48074012.67,1901962671.61,2025-12-19
2025-12-15,51853123000106,"Sparta",750000,940000,112159178.23,2025-12-19
2025-12-15,51863123000197,"Sulamérica",0,0,61113117.71,2025-12-19
2025-12-15,51863845000141,"BTG Asset",0,0,63803395.36,2025-12-19
2025-12-15,51885543000174,"Galapagos",0,0,84213206.93,2025-12-19
2025-12-15,51903744000157,"Brainvest",0,0,75751844.33,2025-12-19
2025-12-15,51942073000133,"UBS",0,0,29483049.52,2025-12-19
2025-12-15,51977823000102,"Starboard",0,0,42225573.98,2025-12-19
2025-12-15,52115449000107,"Root",0,6000000,152235858.89,2025-12-19
2025-12-15,52155255000127,"Sonata",0,22520000,54104243.2,2025-12-19
2025-12-15,52163627000167,"Icatu",7600000,24500000,728650299.24,2025-12-19
2025-12-15,52164607000100,"Icatu",0,0,94174627.98,2025-12-19
2025-12-15,52195023000100,"G5",0,0,14675250.5,2025-12-19
2025-12-15,52203642000191,"Kinea",362500.41,5617059.65,294171841.99,2025-12-19
2025-12-15,52203762000199,"Root",0,0,48528346.09,2025-12-19
2025-12-15,52204076000132,"Kinea",219961001,0,2235987464.17,2025-12-19
2025-12-15,52221407000142,"Sparta",0,0,36149506.23,2025-12-19
2025-12-15,52225340000114,"CEF Asset",0,0,39111697.91,2025-12-19
2025-12-15,52237532000140,"Occam",0,0,7719472.06,2025-12-19
2025-12-15,52241587000124,"Kinea",0,66722.19,22496756.47,2025-12-19
2025-12-15,52249657000190,"BTG WM",0,0,31477715.2,2025-12-19
2025-12-15,52268697000180,"BTG WM",0,0,17908418.06,2025-12-19
2025-12-15,52272574000112,"Root",10319129.89,0,689682497.51,2025-12-19
2025-12-15,52273340000190,"Vinland",1200000,5000000,225335140.58,2025-12-19
2025-12-15,52273351000170,"XPG",0,0,13514884.94,2025-12-19
2025-12-15,52280783000108,"Drys",26793161.7,14026481.4,477780994.52,2025-12-19
2025-12-15,52301436000114,"Mirabaud",727879.36,0,132878708.5,2025-12-19
2025-12-15,52319866000163,"BTG Asset",0,0,12942105.74,2025-12-19
2025-12-15,52324362000131,"Absolute",5799302.11,1101924.86,171042678.65,2025-12-19
2025-12-15,52333139000150,"BRM",0,0,77098849.72,2025-12-19
2025-12-15,52479263000129,"EXT",0,0,12255460.1,2025-12-19
2025-12-15,52580782000189,"Sulamérica",74498778.27,87065807.62,1555393457.71,2025-12-19
2025-12-15,52771267000186,"BRAM",0,0,71216858,2025-12-19
2025-12-15,52840769000111,"JGP",248582.65,0,184526835.89,2025-12-19
2025-12-15,52954432000135,"Capri",0,0,13832085.95,2025-12-19
2025-12-15,52955321000143,"SVN",4262161.8,3569623.59,760857106.25,2025-12-19
2025-12-15,52986251000190,"Icatu",3951823.43,1566743.82,338878647.08,2025-12-19
2025-12-15,53074033000142,"Icatu",216970.28,12274.29,23942522.41,2025-12-19
2025-12-15,53076690000129,"Mirabaud",104378.45,0,21299975.1,2025-12-19
2025-12-15,53076975000160,"Strix",180000,120000,360340085.58,2025-12-19
2025-12-15,53088893000135,"BTG Asset",0,0,116280583.28,2025-12-19
2025-12-15,53109614000172,"BTG WM",0,0,21347667.98,2025-12-19
2025-12-15,53212784000188,"BRAM",0,0,80560214.7,2025-12-19
2025-12-15,53444176000107,"Icatu",4833000,316000,278629707.47,2025-12-19
2025-12-15,53450033000108,"Safra Asset",99676.46,20496012.78,145061611.67,2025-12-19
2025-12-15,53502091000120,"Brainvest",0,0,75662621.18,2025-12-19
2025-12-15,53636931000147,"Safra Asset",2771695.88,319729.19,217289898.8,2025-12-19
2025-12-15,53692814000109,"Altera",274752.95,958710.29,115700296.67,2025-12-19
2025-12-15,53726108000122,"Springs",2000000,0,10017002.5,2025-12-19
2025-12-15,53798986000153,"Vinland",939889.54,1047854.56,119135607.25,2025-12-19
2025-12-15,53802999000159,"Daycoval",50681000,64577000,2704106138.31,2025-12-19
2025-12-15,53819577000196,"Augme",0,0,19710684.27,2025-12-19
2025-12-15,53823295000162,"IAM",0,0,218671696.7,2025-12-19
2025-12-15,53828295000155,"Regia",0,36407302.12,2893959161.57,2025-12-19
2025-12-15,53847333000117,"Tyton",13958738.56,517171.47,187503589.51,2025-12-19
2025-12-15,53857092000197,"WIT",0,0,29318240.69,2025-12-19
2025-12-15,53990350000109,"Icatu",1910049.12,0,72622792.23,2025-12-19
2025-12-15,53990541000170,"Icatu",5716689.82,4740078.46,345557367.25,2025-12-19
2025-12-15,54022134000132,"Paramis",24894473.7,26894610.38,740757981.01,2025-12-19
2025-12-15,54026114000130,"Paramis",0,0,169285845.14,2025-12-19
2025-12-15,54072658000138,"Galapagos",0,0,101603640.44,2025-12-19
2025-12-15,54104510000138,"Brainvest",0,0,62432651.34,2025-12-19
2025-12-15,54217318000158,"G5",24987.5,0,26420766.43,2025-12-19
2025-12-15,54227728000180,"IAM",4141901.16,8983524.35,791702113.59,2025-12-19
2025-12-15,54233243000107,"Atena",0,0,219989363.27,2025-12-19
2025-12-15,54277615000199,"Trígono",2170136.65,9912633.39,140857558.37,2025-12-19
2025-12-15,54333831000104,"Sulamérica",10777099,0,1495131231.2,2025-12-19
2025-12-15,54347933000189,"BTG WM",0,0,35979196.57,2025-12-19
2025-12-15,54366569000102,"BRZ",0,0,119881530.95,2025-12-19
2025-12-15,54367942000131,"Sulamérica",71151339.53,45227770.43,5839886343.17,2025-12-19
2025-12-15,54410516000133,"GHT4",216535.51,50000,67900042.94,2025-12-19
2025-12-15,54440968000168,"Scalare",9892696.28,0,40658243.65,2025-12-19
2025-12-15,54441115000140,"Scalare",13549355.53,0,53734531.19,2025-12-19
2025-12-15,54463551000110,"EQI",7000,1000000,57349243.33,2025-12-19
2025-12-15,54485055000168,"Brave",647650.61,0,45047511.16,2025-12-19
2025-12-15,54541970000123,"M8",11177008.1,1554217.27,662383660.67,2025-12-19
2025-12-15,54599810000135,"EQI",586744,144000,114786520.25,2025-12-19
2025-12-15,54643280000185,"IAM",7408115.49,2294395.71,594532381.75,2025-12-19
2025-12-15,54660721000157,"Vinland",12050000,21300000,204248686.23,2025-12-19
2025-12-15,54713571000100,"Porto Asset",61579.03,69921.26,31470858.41,2025-12-19
2025-12-15,54776180000127,"Augme",0,0,184485988.32,2025-12-19
2025-12-15,54875709000160,"Regia",47644102.56,4526595.15,3016883310.84,2025-12-19
2025-12-15,54888270000100,"Porto Asset",434820,0,7529581.43,2025-12-19
2025-12-15,54952299000103,"BTG Asset",780613.16,1399119.14,65462631.19,2025-12-19
2025-12-15,54973853000139,"Sparta",0,0,217781777.85,2025-12-19
2025-12-15,55035529000132,"BRAM",0,0,110940932.25,2025-12-19
2025-12-15,55064130000180,"BTG WM",0,0,78579241.58,2025-12-19
2025-12-15,55087532000108,"Kinea",29477780,29477780,9262321872.79,2025-12-19
2025-12-15,55110376000140,"Vinci",905.74,2369.29,8505944.32,2025-12-19
2025-12-15,55140702000162,"Augme",0,0,46898834.11,2025-12-19
2025-12-15,55161795000101,"Global",129431.98,0,101071190.46,2025-12-19
2025-12-15,55193005000170,"SAM",593500,73500,257888748.58,2025-12-19
2025-12-15,55196942000189,"BTG WM",0,0,22595952.01,2025-12-19
2025-12-15,55274875000173,"SAM",75927600.16,149546900,19225935029.8,2025-12-19
2025-12-15,55315251000157,"ZSYS",15972.68,635176.63,11698298.86,2025-12-19
2025-12-15,55402464000116,"IAM",17136278.12,773520.3,739450727.75,2025-12-19
2025-12-15,55502385000187,"ASA",0,1069738.71,45576873.06,2025-12-19
2025-12-15,55582812000184,"Monte Bravo",11199092.63,41554118.01,294094038.3,2025-12-19
2025-12-15,55689417000103,"Polígono",0,0,67993438.57,2025-12-19
2025-12-15,55726312000179,"Tivio",0,0,723168728.3,2025-12-19
2025-12-15,55754091000142,"Tenax",0,0,11801760.37,2025-12-19
2025-12-15,55763285000104,"Sulamérica",4736195.8,13284012.26,429814296.47,2025-12-19
2025-12-15,55767954000116,"Exploritas",0,0,54160507.5,2025-12-19
2025-12-15,55839003000105,"BNP",450880,9924,118801365.49,2025-12-19
2025-12-15,55893460000188,"UBS",0,0,185441766.97,2025-12-19
2025-12-15,55911526000115,"Sparta",10319129.89,0,525853227.07,2025-12-19
2025-12-15,55928061000105,"Regia",12939476.24,96206313.32,4510098715.4,2025-12-19
2025-12-15,55946775000146,"Kadima",0,0,8826021.01,2025-12-19
2025-12-15,55984087000170,"Levante",0,0,47923817.08,2025-12-19
2025-12-15,55994210000134,"Sulamérica",20920000,5267900,1170461462.02,2025-12-19
2025-12-15,56052260000165,"Nu Asset",0,0,131065308.05,2025-12-19
2025-12-15,56053893000198,"BTG WM",0,0,123927331.94,2025-12-19
2025-12-15,56067582000188,"Kinea",3331028.84,4370.53,299188674.45,2025-12-19
2025-12-15,56108411000150,"Icatu",25797824.73,0,829317526.48,2025-12-19
2025-12-15,56185166000184,"SAM",0,0,44468122.77,2025-12-19
2025-12-15,56377520000172,"BTG WM",6291663.83,53250.9,385836819.84,2025-12-19
2025-12-15,56431727000188,"Vinland",164000000,260400000,3582996479.26,2025-12-19
2025-12-15,56545142000199,"Brainvest",0,0,18308222.92,2025-12-19
2025-12-15,56608307000124,"Sulamérica",0,0,329676717.16,2025-12-19
2025-12-15,56658377000197,"Legacy",1920000,1750000,219701488.78,2025-12-19
2025-12-15,56926582000196,"Lakewood",589019.82,589019.82,52804597.22,2025-12-19
2025-12-15,56953911000198,"JGP",0,0,13071874.49,2025-12-19
2025-12-15,56974598000174,"Polo",20760072.71,10900000,1278712306.6,2025-12-19
2025-12-15,57030535000122,"G5",0,0,83903253.48,2025-12-19
2025-12-15,57035810000109,"San WM",0,1316568.06,86561183.42,2025-12-19
2025-12-15,57070309000175,"Polo",0,0,23781966.16,2025-12-19
2025-12-15,57154741000144,"Quantitas",425500,500000,31441485.64,2025-12-19
2025-12-15,57340633000166,"Sulamérica",0,0,34709788.34,2025-12-19
2025-12-15,57375967000175,"XPG",15000000,0,546701412.57,2025-12-19
2025-12-15,57555092000193,"BTG Asset",0,0,106542182.54,2025-12-19
2025-12-15,57566789000160,"IAM",2859551.19,751837.06,93096736.38,2025-12-19
2025-12-15,57711375000187,"Pátria",1814287.64,0,69203359.52,2025-12-19
2025-12-15,57719249000179,"Safra Asset",80300196.56,3199802.52,1081388518.42,2025-12-19
2025-12-15,57771660000193,"BTG Asset",0,0,262077850.98,2025-12-19
2025-12-15,57809185000105,"Augme",152000,0,133826297.71,2025-12-19
2025-12-15,57815131000144,"Asset 1",11540000,300000,336243248.8,2025-12-19
2025-12-15,57884228000109,"Plural",140000,0,65192007.86,2025-12-19
2025-12-15,57890176000183,"Capri",0,0,69555998.34,2025-12-19
2025-12-15,58013738000173,"IAM",90703966.39,0,708754714.98,2025-12-19
2025-12-15,58018929000128,"Sulamérica",1150000,1130000,68430191.21,2025-12-19
2025-12-15,58088687000149,"Icatu",0,0,231016241.42,2025-12-19
2025-12-15,58107448000199,"Icatu",0,0,801831202.27,2025-12-19
2025-12-15,58174985000151,"Porto Asset",0,0,259001930.28,2025-12-19
2025-12-15,58176513000138,"Icatu",0,0,70185666.15,2025-12-19
2025-12-15,58219849000130,"IAM",8472110.45,42608.16,87451627.22,2025-12-19
2025-12-15,58275549000179,"Tagus",4000,0,10451772.91,2025-12-19
2025-12-15,58327943000103,"Icatu",7342331,962324.29,227002441.58,2025-12-19
2025-12-15,58354005000100,"Paramis",690000,0,195510484.22,2025-12-19
2025-12-15,58354857000190,"Paramis",800000,0,166484025.95,2025-12-19
2025-12-15,58396943000165,"JGP",0,0,319285725.88,2025-12-19
2025-12-15,58444240000165,"Oriz",0,30020839.2,22704405.2,2025-12-19
2025-12-15,58459343000107,"XPG",126401269.9,28990000,945443308.78,2025-12-19
2025-12-15,58460574000122,"Polo",9751767,0,113601032.34,2025-12-19
2025-12-15,58481477000116,"M8",10003816.69,597804.39,336766808.19,2025-12-19
2025-12-15,58490605000198,"Inter",0,0,39171466.24,2025-12-19
2025-12-15,58561162000189,"Atena",1472223.6,1003281.4,274876684.93,2025-12-19
2025-12-15,58689667000123,"Safra Asset",149880272.11,333272286.43,9787602754.37,2025-12-19
2025-12-15,58729502000138,"XPG",0,0,9397506.15,2025-12-19
2025-12-15,58733754000130,"Kinea",0,0,696060406.49,2025-12-19
2025-12-15,58735449000188,"Safra Asset",5596964.36,15491916.32,1985705225.56,2025-12-19
2025-12-15,58804815000103,"PNBY",51911.88,896066.78,36460803.5,2025-12-19
2025-12-15,58942869000135,"DAO",0,0,139515499.61,2025-12-19
2025-12-15,58976417000174,"SPX",0,0,119960309.63,2025-12-19
2025-12-15,59039877000139,"Paramis",0,0,9260950.02,2025-12-19
2025-12-15,59055352000197,"Augme",0,0,186226264.5,2025-12-19
2025-12-15,59091384000148,"Paramis",0,0,6469972.54,2025-12-19
2025-12-15,59262432000113,"Capri",0,0,89632326.56,2025-12-19
2025-12-15,59309776000130,"BBM Asset",0,0,49776794.12,2025-12-19
2025-12-15,59357502000117,"JGP",0,0,53108729.62,2025-12-19
2025-12-15,59410619000117,"PNBY",0,6000,7100429.58,2025-12-19
2025-12-15,59574097000199,"Funcef",0,0,45324749.36,2025-12-19
2025-12-15,59755018000146,"Reach",0,0,76248727.51,2025-12-19
2025-12-15,59884498000145,"Safra Asset",0,0,5445934.29,2025-12-19
2025-12-15,59889169000197,"Tivio",56829272,1974789.43,2884024058.59,2025-12-19
2025-12-15,59907848000141,"Banrisul",528143.69,249629.3,18254347.75,2025-12-19
2025-12-15,59997256000168,"Guardian",3000000,0,38717699.78,2025-12-19
2025-12-15,60008150000173,"Kinea",15000000,0,535379911.97,2025-12-19
2025-12-15,60185164000162,"Safra Asset",0,0,70290636.33,2025-12-19
2025-12-15,60260680000104,"Rio Bravo",865393.6,337410.64,43004738.24,2025-12-19
2025-12-15,60291736000198,"BTG Asset",0,0,99944808.76,2025-12-19
2025-12-15,60312851000100,"Asset 1",320000,0,867548.59,2025-12-19
2025-12-15,60442677000101,"BTG WM",0,0,37057960.95,2025-12-19
2025-12-15,60490407000176,"Brainvest",0,0,22273617.04,2025-12-19
2025-12-15,60490963000142,"Brainvest",0,0,22497837.42,2025-12-19
2025-12-15,60512384000153,"Icatu",4000,0,8264824.4,2025-12-19
2025-12-15,60696041000196,"Augme",1980000,0,46633720.34,2025-12-19
2025-12-15,60709408000169,"BBM Asset",0,0,52936611.63,2025-12-19
2025-12-15,60715404000193,"BTG WM",0,0,112350482.89,2025-12-19
2025-12-15,60808027000137,"ARX",0,0,24878720.41,2025-12-19
2025-12-15,60818669000117,"Icatu",0,0,168085106.8,2025-12-19
2025-12-15,60906569000142,"Novus",1075275,0,26237870.83,2025-12-19
2025-12-15,60937559000174,"Maud",0,0,25802520.51,2025-12-19
2025-12-15,61136998000140,"Kinea",3049885.06,269982.28,79923563.22,2025-12-19
2025-12-15,61272108000128,"Drys",120174,0,21127006.01,2025-12-19
2025-12-15,61290059000156,"XPG",9058000,74311000,2241498680.73,2025-12-19
2025-12-15,61327132000117,"BRAM",8806856.25,0,278555134.26,2025-12-19
2025-12-15,61472550000106,"Portofino",482392.64,0,57323603.66,2025-12-19
2025-12-15,61520265000105,"G5",0,0,7931282.93,2025-12-19
2025-12-15,61572789000140,"Verde",0,0,120826887.22,2025-12-19
2025-12-15,61660997000109,"Absolute",44940613.89,40278920.08,5239909818.64,2025-12-19
2025-12-15,61690888000126,"UBS",0,0,125783931.47,2025-12-19
2025-12-15,61725196000176,"Capitânia",1821930.09,1211386.07,34535239.85,2025-12-19
2025-12-15,61817868000173,"UBS",0,0,28231205.93,2025-12-19
2025-12-15,61972672000153,"BTG Asset",13925783.93,16044401.59,825000864.52,2025-12-19
2025-12-15,62021805000179,"Wise",3629420.06,0,89466838.67,2025-12-19
2025-12-15,62144203000109,"Troon",2056118.37,527736.98,31628804.78,2025-12-19
2025-12-15,62203847000120,"Sulamérica",259000,70352.98,2532871.7,2025-12-19
2025-12-15,62232489000184,"Tivio",300000,0,169564045.42,2025-12-19
2025-12-15,62300839000100,"Riza",10319129.98,0,559541671.4,2025-12-19
2025-12-15,62333997000159,"Tivio",3337559.88,0,6283129.24,2025-12-19
2025-12-15,62392905000101,"ZSYS",871799.46,452168.24,10613887.9,2025-12-19
2025-12-15,62603317000170,"Asset 1",0,0,61380809.31,2025-12-19
2025-12-15,62670474000106,"Root",1589567.89,0,8218667.15,2025-12-19
2025-12-15,62736500000143,"BTG Asset",0,0,516815594.1,2025-12-19
2025-12-15,62772990000133,"BTG Asset",0,0,734414854.3,2025-12-19
2025-12-15,62910859000195,"BTG WM",0,0,21276986.64,2025-12-19
2025-12-15,62939100000135,"BRZ",0,0,45452984.53,2025-12-19
2025-12-15,63110995000163,"UBS",0,0,150368139.02,2025-12-19
2025-12-15,63112599000175,"Porto Asset",0,0,98791732.02,2025-12-19
2025-12-15,63125524000129,"BTG Asset",0,0,375235352.98,2025-12-19
2025-12-15,63174249000133,"Kinea",0,0,9992172.29,2025-12-19
2025-12-15,63278825000192,"Grif",0,539975.47,21940784.96,2025-12-19
2025-12-15,63285329000166,"Drys",0,0,100369.14,2025-12-19
2025-12-15,63405106000195,"AZ Quest",0,0,150693381.52,2025-12-19
2025-12-15,63442435000106,"AZ Quest",6930892,0,27470247.32,2025-12-19
2025-12-15,63445061000182,"JGP",0,0,151613705.53,2025-12-19
2025-12-15,63460253000168,"BRAM",20000000,0,25219364.63,2025-12-19
2025-12-15,63806809000125,"Heritage",57600000,0,62910265.9,2025-12-19
2025-12-15,63829969000190,"BTG Asset",0,0,10075174.03,2025-12-19
2025-12-15,63882570000172,"Kinea",4000000,0,33652393.08,2025-12-19
2025-12-15,63901833000143,"Kinea",0,0,9976104,2025-12-19
2025-12-15,64025077000107,"Icatu",11270000,0,11270000,2025-12-19
2025-12-22,00322699000106,"BRAM",65848693.92,32959066.88,6356404793.2,2025-12-26
2025-12-22,00832435000100,"IAM",282261868.03,334330840.68,8620450419.99,2025-12-26
2025-12-22,00852311000189,"BB Asset",523416126.99,683020928.36,35735313116.15,2025-12-26
2025-12-22,00888897000131,"BTG Asset",5640508.58,9833749.36,681721089.66,2025-12-26
2025-12-22,00974902000129,"BRAM",0,0,426084189.14,2025-12-26
2025-12-22,00977449000104,"BNP",0,0,703060258.27,2025-12-26
2025-12-22,01361074000116,"IAM",10047441.2,30976013.29,4975847614.6,2025-12-26
2025-12-22,01380701000166,"San WM",0,0,8339624.4,2025-12-26
2025-12-22,01597187000115,"IAM",1163841322.52,1905607137.19,126760019483.37,2025-12-26
2025-12-22,01630558000113,"SAM",108780782.51,1179267352.46,63703921145.43,2025-12-26
2025-12-22,01822655000108,"Banrisul",89342029.92,62774178.59,2897261275.74,2025-12-26
2025-12-22,02224382000162,"SAM",63273096.58,97449100,12972574574.62,2025-12-26
2025-12-22,02296928000190,"BB Asset",23493892.26,1940281.23,3053563869.19,2025-12-26
2025-12-22,02846259000183,"BRAM",185000,21270.65,154253072.43,2025-12-26
2025-12-22,02998164000185,"BRAM",0,905000,30871671.81,2025-12-26
2025-12-22,03099639000164,"UBS",0,0,212842814.4,2025-12-26
2025-12-22,03369970000157,"SAM",0,0,60162759.33,2025-12-26
2025-12-22,03389374000139,"BB Asset",2433933109.82,1673515211.16,112080282590.38,2025-12-26
