CNPJ,Fundo,Gestor,DataInicio,idadeMeses,dataM,dataHoje,PL_hoje,PL_medio180,PL_ref,pctAtual,Eleg_0m,Eleg_6m,Eleg_12m,pctExig_0m,pctExig_6m,pctExig_12m,Compra_0m,Compra_6m,Compra_12m,amortEstimada,semDataInicio,semCarteira
63743483000134,EBJ FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2026-01-01,7,202603,2026-08-04,19222353,18925008,18925008,0.4622,8748000,8728539,8686085,0.67,0.67,0.67,3931756,3951217,3993670,0,0,0
54603605000104,SÃO PEDRO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BDR,2024-05-01,27,202603,2026-08-04,110121685,107465297,107465297,0.8333,89551087,87406376,85308575,0.85,0.85,0.85,1794416,3939127,6036928,0,0,0
58095438000180,RMN KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,Kinea,2024-12-01,20,202603,2026-08-04,28152334,28116921,28116921,0.7227,20319285,19966821,19625941,0.67,0.85,0.85,0,3932562,4273442,0,0,0
53180845000172,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,BB Asset,2024-12-01,20,202603,2026-08-04,24516424,24077376,24077376,0.6912,16643038,16551962,16229437,0.67,0.85,0.85,0,3913808,4236332,0,0,0
58547919000180,PATRIA CRÉDITO INFRA RENDA MASTER FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRA RENDA FIXA,Pátria,2025-01-01,19,202603,2026-08-04,34419777,35165791,34419777,0.7386,25423351,25346138,25194556,0.67,0.85,0.85,0,3910672,4062255,0,0,0
58360941000116,SANTANDER PB HULK INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-01-01,19,202603,2026-08-04,22849561,23001029,22849561,0.7124,16278837,15543314,15243627,0.67,0.85,0.85,0,3878813,4178500,1,0,0
54170181000123,MTZ I CDI FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-05-01,27,202603,2026-08-04,26528763,25722735,25722735,0.7047,18126212,18016617,17887493,0.85,0.85,0.85,3738113,3847708,3976832,1,0,0
54912056000141,PACC INFRA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-05-01,27,202603,2026-08-04,55427728,54918522,54918522,0.7904,43405138,42857829,42064370,0.85,0.85,0.85,3275605,3822914,4616373,1,0,0
42298805000103,CAPIM FIF INVESTIMENTO EM INFRA CLASSE DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA,Turim,2023-01-01,43,202603,2026-08-04,69478526,68548758,68548758,0.7976,54671709,54447939,52490534,0.85,0.85,0.85,3594735,3818505,5775910,0,0,0
56365479000114,ANGEL FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-09-01,23,202603,2026-08-04,25278665,24563294,24563294,0.6983,17152069,17062512,16932330,0.67,0.85,0.85,0,3816288,3946471,1,0,0
54128184000107,CATLITE INFRA FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA- RESP LIMITADA,BTG WM,2024-05-01,27,202603,2026-08-04,29778979,29509367,29509367,0.7252,21399436,21279709,20889248,0.85,0.85,0.85,3683526,3803253,4193713,0,0,0
55892816000169,CAMELIA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,XPG,2024-10-01,22,202603,2026-08-04,23853379,22616047,22616047,0.6864,15523764,15430124,15122676,0.67,0.85,0.85,0,3793516,4100964,0,0,0
57416421000115,BALTAR KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2024-10-01,22,202603,2026-08-04,33101073,33004753,33004753,0.7485,24703470,24267243,23848440,0.67,0.85,0.85,0,3786798,4205601,0,0,0
55020228000135,FERROSI FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,39901155,39557878,39557878,0.7579,29979438,29841226,29653680,0.85,0.85,0.85,3644759,3782970,3970517,1,0,0
35755062000198,RUBI 4 FIF INVESTIMENTO EM INFRAESTRUTURA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA,Safra Asset,2024-05-01,27,202603,2026-08-04,38751001,38397698,38397698,0.7524,28889381,28856011,28822245,0.85,0.85,0.85,3748662,3782032,3815798,0,0,0
53739077000144,BALLAST FUNDO INCENTIVADO DE INVESTIMENTO EM RENDA FIXA,BTG WM,2024-02-01,30,202603,2026-08-04,45361448,39716671,39716671,0.7583,30116367,29986760,29318445,0.85,0.85,0.85,3642804,3772411,4440725,0,0,0
54980234000171,FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 ICELAND,G5,2024-07-01,25,202603,2026-08-04,36984476,39468766,36984476,0.7571,28000734,27669135,27225754,0.85,0.85,0.85,3436071,3767670,4211051,0,0,0
51572183000150,ARAUCARIA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2023-08-01,36,202603,2026-08-04,1067695695,1059432924,1059432924,0.8523,902919958,896754966,885290514,0.85,0.85,0.85,0,3763020,15227471,1,0,0
62428355000133,KTIR FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,IAM,2025-11-01,9,202603,2026-08-04,82084025,80749169,80749169,0.6446,52050170,50344109,45465284,0.67,0.67,0.67,2051773,3757835,8636659,1,0,0
53776486000110,CS EVOLUTION NIEUWLANDE FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉD PRIV RESP LTDA,UBS,2024-06-01,26,202603,2026-08-04,25117509,24547568,24547568,0.6997,17176063,17108045,17016487,0.85,0.85,0.85,3689370,3757388,3848946,0,0,0
55521846000169,LMPAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,Portofino,2024-08-01,24,202603,2026-08-04,25589251,24263871,24263871,0.6999,16982392,16867069,16569666,0.85,0.85,0.85,3641898,3757221,4054624,1,0,0
56321253000111,FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO INFRAESTRUTURA G5 STARGATE,G5,2024-08-01,24,202603,2026-08-04,24645192,24336654,24336654,0.7105,17291170,16938365,16681082,0.85,0.85,0.85,3394986,3747791,4005074,1,0,0
55754239000149,CARMERNERE FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-07-01,25,202603,2026-08-04,39164780,38550372,38550372,0.757,29184399,29042456,28772250,0.85,0.85,0.85,3583417,3725360,3995565,0,0,0
57790619000164,FRFC FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-10-01,22,202603,2026-08-04,70779079,69893610,69893610,0.8011,55988610,55684996,54492674,0.67,0.85,0.85,0,3724573,4916894,0,0,0
50191322000133,OURO VELHO FIF INVESTIMENTO EM INFRAESTRUTURA CLASSE DE INVEST EM INFRA RENDA FIXA RESP LIMITADA,Safra Asset,2023-04-01,40,202603,2026-08-04,104707680,96808578,96808578,0.8213,79511172,78564394,76017957,0.85,0.85,0.85,2776120,3722898,6269335,1,0,0
60124635000122,SAFRA INFRA EXCLUSIVO PRÉ II RF FIF INVESTIMENTO EM INFRA CI EM INFRAESTRUTURA RF RESP LIMITADA,Safra Asset,2025-04-01,16,202603,2026-08-04,71819204,70532984,70532984,0.7013,49462360,43535196,37525169,0.67,0.67,0.85,0,3721903,22427867,1,0,0
55983101000111,SANTA ANA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2024-08-01,24,202603,2026-08-04,38512117,38245702,38245702,0.7561,28917184,28788251,28584607,0.85,0.85,0.85,3591662,3720596,3924240,1,0,0
62381358000169,PRUNUS FIFI - CI RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,BR Partners,2025-09-01,11,202603,2026-08-04,18782814,18506677,18506677,0.4751,8792639,8740689,8347585,0.67,0.67,0.67,3606834,3658785,4051889,1,0,0
55435590000177,CONARTES INFRA CDI FIF  FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-08-01,24,202603,2026-08-04,34684479,33687102,33687102,0.7455,25112486,24981450,24794321,0.85,0.85,0.85,3521550,3652586,3839715,1,0,0
62379427000108,ANGICO FIF - CI RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,BR Partners,2025-09-01,11,202603,2026-08-04,18467067,18194157,18194157,0.4722,8591010,8540688,8150822,0.67,0.67,0.67,3599075,3649396,4039263,1,0,0
54065159000113,SANTANDER PB OSTER INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA FIF RESP LIMITADA,San WM,2024-07-01,25,202603,2026-08-04,42789533,42543093,42543093,0.7685,32694341,32529904,31773248,0.85,0.85,0.85,3467288,3631725,4388380,1,0,0
58651661000167,SANTANDER PB APLA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-01-01,19,202603,2026-08-04,23297411,22564061,22564061,0.6924,15623902,15562133,15448231,0.67,0.85,0.85,0,3617318,3731220,1,0,0
46655366000108,BB EVANGELISTA INFRA RF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,BB Asset,2023-04-01,40,202603,2026-08-04,28665654,28039142,28039142,0.7669,21503260,20218747,18632181,0.85,0.85,0.85,2330011,3614524,5201090,0,0,0
56174734000141,RLLE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA,IAM,2024-09-01,23,202603,2026-08-04,20506154,20241972,20241972,0.6749,13662003,13591314,13333329,0.67,0.85,0.85,0,3614362,3872347,1,0,0
57499155000131,FK FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-11-01,21,202603,2026-08-04,23790016,23070015,23070015,0.6964,16065021,16003534,15872155,0.67,0.85,0.85,0,3605979,3737358,0,0,0
63867916000163,JBE98 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2026-01-01,7,202603,2026-08-04,28484807,26263930,26263930,0.5337,14017068,13994655,13953044,0.67,0.67,0.67,3579765,3602179,3643790,0,0,0
55465528000128,UBS EVOLUTION CIZZOLO FUNDO DE INVESTIMENTO EM INFRESTRUTURA RENDA FIXA CRED PRIV RESP LIMITADA,UBS,2024-08-01,24,202603,2026-08-04,33361344,33150445,33150445,0.7475,24778446,24615554,24503833,0.85,0.85,0.85,3399433,3562325,3674045,1,0,0
62423102000177,SKY DEBENTURES INCENTIVADAS FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA,STK,2025-12-01,8,202603,2026-08-04,27693322,27382687,27382687,0.5399,14784969,14784969,14649268,0.67,0.67,0.67,3561432,3561432,3697132,0,0,0
57714518000104,BB CELINA INFRA RF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA,BB Asset,2024-12-01,20,202603,2026-08-04,22346238,21870535,21870535,0.6885,15056930,15040622,14991138,0.67,0.85,0.85,0,3549334,3598817,0,0,0
57137857000175,CAMAFEU FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA,IAM,2024-10-01,22,202603,2026-08-04,25149514,24449710,24449710,0.7087,17328273,17242988,17103443,0.67,0.85,0.85,0,3539265,3678810,1,0,0
57744364000101,JG CARDOSO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-11-01,21,202603,2026-08-04,20675698,20406641,20406641,0.6878,14036284,13839756,13655435,0.67,0.85,0.85,0,3505890,3690210,0,0,0
58348647000199,SANTANDER PB SVASSOS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-12-01,20,202603,2026-08-04,22760062,22079504,22079504,0.6931,15303023,15279751,15259430,0.67,0.85,0.85,0,3487828,3508149,0,0,0
63741446000197,SANTANDER PB NEXO INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-12-01,8,202603,2026-08-04,17062545,17331785,17062545,0.4676,7978732,7945189,7925259,0.67,0.67,0.67,3453174,3486716,3506646,1,0,0
55176419000190,MELLUS FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,45630091,45334713,45334713,0.7781,35274583,35107173,34852011,0.85,0.85,0.85,3259922,3427333,3682494,1,0,0
59064446000122,SANTO INÁCIO DE ANTIOQUIA IMAB FIF FUNDO INCENTIVADO EM INVEST DEB INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2025-02-01,18,202603,2026-08-04,42398540,42084029,42084029,0.7724,32505373,32352929,32108721,0.67,0.85,0.85,0,3418495,3662703,1,0,0
63358655000156,PERSONA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-12-01,8,202603,2026-08-04,19059562,11385016,11385016,0.3697,4209587,4209587,4209587,0.67,0.67,0.67,3418374,3418374,3418374,0,0,0
54149691000119,VENTUS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-05-01,27,202603,2026-08-04,27276552,26987391,26987391,0.7274,19629724,19541765,19482564,0.85,0.85,0.85,3309558,3397518,3456718,0,0,0
52272792000157,FAIUM DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-07-01,25,202603,2026-08-04,44889534,52735222,44889534,0.7777,34912200,34784471,34362070,0.85,0.85,0.85,3243904,3371633,3794034,0,0,0
56707981000166,PWM LEON FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Perfin,2024-11-01,21,202603,2026-08-04,28825808,28375093,28375093,0.736,20885393,20749868,19999120,0.67,0.85,0.85,0,3368961,4119709,0,0,0
59412238000177,SANTANDER PB FFZETA INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-02-01,18,202603,2026-08-04,20742993,20801585,20742993,0.6909,14331639,14264234,14146967,0.67,0.85,0.85,0,3367310,3484576,1,0,0
57341120000170,HARAS FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-10-01,22,202603,2026-08-04,24309142,23637145,23637145,0.7108,16802453,16731084,16609381,0.67,0.85,0.85,0,3360489,3482192,1,0,0
57536946000194,FIORELLA INFRA FIF - CI INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LIMITADA,UBS,2024-11-01,21,202603,2026-08-04,22984107,22814144,22814144,0.7065,16118026,16060822,16003144,0.67,0.85,0.85,0,3331200,3388878,0,0,0
55674822000140,KONA I FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,36362821,35796634,35796634,0.7609,27237228,27103976,26926220,0.85,0.85,0.85,3189911,3323163,3500919,1,0,0
57662061000131,TRAKA FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RESP LIMITADA,UBS,2024-10-01,22,202603,2026-08-04,55334757,58871842,55334757,0.7952,44001787,43736905,41986950,0.67,0.85,0.85,0,3297639,5047593,1,0,0
55895324000127,FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 HGF,G5,2024-10-01,22,202603,2026-08-04,21026742,20496812,20496812,0.7065,14481767,14155107,13937233,0.67,0.85,0.85,0,3267184,3485057,1,0,0
60532320000114,SANTANDER PB DOIS IRMÃOS INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA,San WM,2025-11-01,9,202603,2026-08-04,16118665,10791698,10791698,0.3865,4171432,3963653,3748653,0.67,0.67,0.67,3059006,3266785,3481785,1,0,0
57639394000140,PAVIA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-11-01,21,202603,2026-08-04,34905210,24155372,24155372,0.7179,17339942,17274303,17169241,0.67,0.85,0.85,0,3257763,3362825,1,0,0
55898974000126,VICENZA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV - RESP LIMITADA,Kinea,2024-07-01,25,202603,2026-08-04,34058051,33987897,33987897,0.7674,26081430,25652929,25256136,0.85,0.85,0.85,2808283,3236783,3633576,0,0,0
56726092000146,VIVIAN KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2024-10-01,22,202603,2026-08-04,21783569,21713462,21713462,0.7143,15510385,15244074,14987156,0.67,0.85,0.85,0,3212369,3469286,0,0,0
55172353000160,SANTANDER PB BELLE DU JOUR INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-08-01,24,202603,2026-08-04,20857063,20849987,20849987,0.7023,14643040,14567134,13726081,0.85,0.85,0.85,3079448,3155355,3996408,0,0,0
54023112000197,ICATU VANGUARDA INCENTIVADO EM INFRAESTRUTURA FIF RF CP LP - RESP LIMITADA,Icatu,2024-06-01,26,202603,2026-08-04,50004652,50186841,50004652,0.7955,39778262,39348632,38827611,0.85,0.85,0.85,2725692,3155323,3676343,1,0,0
55539196000189,FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 CAMBUCÁ,G5,2024-08-01,24,202603,2026-08-04,25609109,29020181,25609109,0.745,19078485,18612419,18303834,0.85,0.85,0.85,2689257,3155323,3463908,1,0,0
54237051000160,JGP DEBÊNTURES INCENTIVADAS JUROS REAIS 60 FIF RENDA FIXA INVEST EM INFRA CRED PRIV RESP LIMITADA,JGP,2024-05-01,27,202603,2026-08-04,311620646,318153079,311620646,0.851,265195933,261751165,257519004,0.85,0.85,0.85,0,3126384,7358545,0,0,0
51389786000111,B5 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2023-08-01,36,202603,2026-08-04,106309390,105339770,105339770,0.8283,87256956,86419896,85317150,0.85,0.85,0.85,2281849,3118908,4221655,1,0,0
55506450000142,VENTURA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA,IAM,2024-07-01,25,202603,2026-08-04,64681531,64892396,64681531,0.8054,52096204,51863737,51002883,0.85,0.85,0.85,2883098,3115565,3976419,1,0,0
57395116000194,SANTANDER PB BEIRUTE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-10-01,22,202603,2026-08-04,22491341,22577777,22491341,0.7268,16346655,16009076,15464371,0.67,0.85,0.85,0,3108564,3653268,0,0,0
57527967000143,AQUA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-11-01,21,202603,2026-08-04,31220382,30909507,30909507,0.7528,23267486,23179854,23003981,0.67,0.85,0.85,0,3093227,3269100,0,0,0
58653978000132,OLPH INFRA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2025-02-01,18,202603,2026-08-04,44372008,44365208,44365208,0.7836,34765721,34639204,34487963,0.67,0.85,0.85,0,3071222,3222464,0,0,0
56224296000189,KWX INFRA BRASIL FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,IAM,2024-09-01,23,202603,2026-08-04,24352160,23840877,23840877,0.7253,17291647,17206789,17086420,0.67,0.85,0.85,0,3057957,3178326,1,0,0
55467075000179,CS EVOLUTION BLAJ FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CREDITO PRIVADO RESP LIMITADA,UBS,2024-09-01,23,202603,2026-08-04,28733539,29701289,28733539,0.7462,21441767,21371562,21222444,0.67,0.85,0.85,0,3051946,3201064,1,0,0
42066694000100,MARAVILHA FIF INVESTIMENTO EM INFRAESTRUTURA CLASSE DE INVEST EM INFRA RENDA FIXA RESP LIMITADA,Safra Asset,2023-01-01,43,202603,2026-08-04,90237133,87800527,87800527,0.822,72173371,71597906,69067019,0.85,0.85,0.85,2457077,3032542,5563429,1,0,0
55068755000110,CS EVOLUTION CAREMA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIV RESP LIMITADA,UBS,2024-11-01,21,202603,2026-08-04,31131893,32164850,31131893,0.7557,23527543,23430187,23362153,0.67,0.85,0.85,0,3031923,3099956,1,0,0
63572496000198,VINLAND DEBÊNTURE INCENTIVADO 3 FIF INC EM INV EM DEB DE INFRA RF ATIVO CRED PRIV LP RESP LIMITADA,Vinland,2025-12-01,8,202603,2026-08-04,19252132,26327076,19252132,0.5271,10147575,9870654,9754637,0.67,0.67,0.67,2751353,3028274,3144291,0,0,0
58364988000158,OHMA KINEA FIF FUNDO INCENTIVADO EMINVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2025-02-01,18,202603,2026-08-04,16486038,16420641,16420641,0.6762,11104408,10934256,10762827,0.67,0.85,0.85,0,3023288,3194717,0,0,0
55507577000186,SANTANDER PB ARARAS INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-08-01,24,202603,2026-08-04,29669227,29727095,29669227,0.7537,22361661,22196730,21886472,0.85,0.85,0.85,2857182,3022113,3332372,0,0,0
55539367000170,FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 EXEC,G5,2024-07-01,25,202603,2026-08-04,23972241,24500615,23972241,0.7442,17840267,17366470,16984415,0.85,0.85,0.85,2536138,3009935,3391990,1,0,0
62198665000109,PERENNIAL KINEA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Kinea,2025-09-01,11,202603,2026-08-04,44373253,43982091,43982091,0.6135,26983838,26458241,25964956,0.67,0.67,0.67,2484163,3009760,3503045,0,0,0
55392723000175,FTS FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA,IAM,2024-06-01,26,202603,2026-08-04,44001247,42936773,42936773,0.786,33749318,33487660,33250252,0.85,0.85,0.85,2746938,3008597,3246005,1,0,0
54235704000172,CHINOOK FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2024-04-01,28,202603,2026-08-04,121561692,121789467,121561692,0.8306,100966319,100325601,100062790,0.85,0.85,0.85,2361119,3001837,3264648,0,0,0
55111474000100,G5 CLARK FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,G5,2024-08-01,24,202603,2026-08-04,22298354,22027333,22027333,0.7288,16053529,15730128,15383045,0.85,0.85,0.85,2669704,2993105,3340188,1,0,0
55299792000139,EAGLE EYE FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA,Portofino,2024-07-01,25,202603,2026-08-04,32942410,31441709,31441709,0.7611,23931632,23774901,23356946,0.85,0.85,0.85,2793821,2950552,3368507,1,0,0
62380424000186,PORTAL SOLAR FIF - CI RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA,BR Partners,2025-09-01,11,202603,2026-08-04,22338574,22026486,22026486,0.5396,11886383,11814480,11268847,0.67,0.67,0.67,2871362,2943265,3488898,1,0,0
44229743000103,EVOLUTION ACN FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉDITO PRIVADO RESP LIMITADA,IAM,2024-03-01,29,202603,2026-08-04,68897411,64502674,64502674,0.8072,52063894,51884054,51743557,0.85,0.85,0.85,2763380,2943219,3083717,1,0,0
56154549000195,FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 TOKYO,G5,2024-08-01,24,202603,2026-08-04,13085488,12752969,12752969,0.6321,8060956,7899719,7793991,0.85,0.85,0.85,2779067,2940304,3046033,0,0,0
54794777000102,STRIX KINEA FUNDO DE INV FIN - FUNDO INCEM INV EM DEBÊNTURES DE INF RF CP - RESP LIMITADA,Kinea,2024-05-01,27,202603,2026-08-04,28691268,28658217,28658217,0.7598,21774244,21435837,21109310,0.85,0.85,0.85,2585241,2923647,3250174,0,0,0
59772310000177,SAFRA INFRA INOVAÇÃO PRÉ RENDA FIXA FIF INVESTIMENTO EM INFRA CI EM INFRA EM RF RESP LIMITADA,Safra Asset,2025-03-01,17,202603,2026-08-04,86925078,85252999,85252999,0.689,58736220,54200184,44877591,0.67,0.67,0.85,0,2919325,27587459,1,0,0
56690945000137,VG FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,XPG,2024-08-01,24,202603,2026-08-04,11578246,11302147,11302147,0.6056,6845058,6691068,6529340,0.85,0.85,0.85,2761767,2915757,3077485,0,0,0
55274899000122,SANTANDER PB ICARO III INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA,San WM,2024-08-01,24,202603,2026-08-04,26718589,27169379,26718589,0.7421,19828863,19799980,19675885,0.85,0.85,0.85,2881938,2910821,3034916,0,0,0
30568861000131,AGADIR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,BTG WM,2023-01-01,43,202603,2026-08-04,150187006,153422880,150187006,0.8441,126766056,124757093,116037820,0.85,0.85,0.85,892899,2901862,11621135,1,0,0
54788959000162,BRADESCO FIF - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA MAGNITUDE - RESP LIMITADA,BRAM,2024-10-01,22,202603,2026-08-04,47411937,46815405,46815405,0.7984,37379557,36895066,35767711,0.67,0.85,0.85,0,2898028,4025383,0,0,0
35535754000120,LINCE 5 FIF INV EM INFRA CLASSE DE INV RENDA FIXA EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,Safra Asset,2024-05-01,27,202603,2026-08-04,30904162,29922226,29922226,0.7543,22569817,22541194,22512571,0.85,0.85,0.85,2864075,2892699,2921322,0,0,0
