CNPJ,Ref,Media180,NDias
60806210000101,HOJE,26727627,121
60808027000137,202512,24146607,126
60808027000137,202601,24188385,126
60808027000137,202602,24494148,124
60808027000137,202603,24653553,123
60808027000137,202604,24406405,122
60808027000137,202605,24028815,121
60808027000137,202606,23351692,122
60808027000137,202607,22937595,124
60808027000137,HOJE,22940526,121
60810873000191,202512,51051587,126
60810873000191,202601,54934970,126
60810873000191,202602,57529191,124
60810873000191,202603,61159221,123
60810873000191,202604,66751394,122
60810873000191,202605,71899559,121
60810873000191,202606,77670854,122
60810873000191,202607,84512022,124
60810873000191,HOJE,85428192,122
60818669000117,202512,161773976,126
60818669000117,202601,165169781,126
60818669000117,202602,166958169,124
60818669000117,202603,168874697,123
60818669000117,202604,170373349,122
60818669000117,202605,171947245,121
60818669000117,202606,173663317,122
60818669000117,202607,175548793,123
60818669000117,HOJE,175795951,121
60841575000169,202512,22843925,126
60841575000169,202601,23083455,126
60841575000169,202602,23329004,124
60841575000169,202603,23572464,123
60841575000169,202604,23790524,122
60841575000169,202605,24007965,121
60841575000169,202606,24204752,122
60841575000169,202607,24406917,124
60841575000169,HOJE,24424406,121
60852475000138,202512,39791993,116
60852475000138,202601,40341022,116
60852475000138,202602,40862562,114
60852475000138,202603,41359561,112
60852475000138,202604,41778288,110
60852475000138,202605,41944872,100
60852475000138,202606,42124001,88
60852475000138,202607,42428149,74
60852475000138,HOJE,42466489,71
60853232000114,202512,21354353,116
60853232000114,202601,21751819,116
60853232000114,202602,22059135,114
60853232000114,202603,22367358,111
60853232000114,202604,22625840,108
60853232000114,202605,22746713,99
60853232000114,202606,22878084,87
60853232000114,202607,23083711,73
60853232000114,HOJE,23115854,70
60859716000170,202512,23776127,126
60859716000170,202601,23932149,126
60859716000170,202602,24110564,124
60859716000170,202603,24288720,123
60859716000170,202604,24416518,122
60859716000170,202605,24508008,121
60859716000170,202606,24653515,122
60859716000170,202607,24811679,124
60859716000170,HOJE,24825337,122
60865092000102,202512,240125504,126
60865092000102,202601,231451498,126
60865092000102,202602,224892907,124
60865092000102,202603,216849553,123
60865092000102,202604,207111323,122
60865092000102,202605,198114363,121
60865092000102,202606,191959591,122
60865092000102,202607,186984461,124
60865092000102,HOJE,185998651,122
60865770000129,202512,3512661,126
60865770000129,202601,5095565,126
60865770000129,202602,6517646,124
60865770000129,202603,8235658,123
60865770000129,202604,9826283,122
60865770000129,202605,10328808,121
60865770000129,202606,10403105,122
60865770000129,202607,10486290,124
60865770000129,HOJE,10492939,121
60866355000190,202512,8151214,126
60866355000190,202601,10848762,126
60866355000190,202602,13275617,124
60866355000190,202603,16160654,123
60866355000190,202604,16927305,122
60866355000190,202605,16888672,121
60866355000190,202606,16828331,122
60866355000190,202607,16792673,124
60866355000190,HOJE,16786484,121
60866948000156,202512,43006389,126
60866948000156,202601,43317055,126
60866948000156,202602,43098067,124
60866948000156,202603,42140355,123
60866948000156,202604,41181510,122
60866948000156,202605,39990255,121
60866948000156,202606,39210560,122
60866948000156,202607,39176452,124
60866948000156,HOJE,39157727,122
60867433000170,202512,5062233,126
60867433000170,202601,5308094,126
60867433000170,202602,5505912,124
60867433000170,202603,5726445,123
60867433000170,202604,5935991,122
60867433000170,202605,6135994,121
60867433000170,202606,6215454,122
60867433000170,202607,6456234,124
60867433000170,HOJE,6479699,122
60917687000156,202512,103818286,126
60917687000156,202601,137545481,126
60917687000156,202602,174169539,124
60917687000156,202603,226288572,123
60917687000156,202604,275719377,122
60917687000156,202605,336025320,121
60917687000156,202606,389277046,122
60917687000156,202607,441968880,124
60917687000156,HOJE,448744050,121
60920222000154,202512,28728384,126
60920222000154,202601,29962054,126
60920222000154,202602,30452010,124
60920222000154,202603,30598724,123
60920222000154,202604,30763880,122
60920222000154,202605,30861667,121
60920222000154,202606,30875681,122
60920222000154,202607,30912290,124
60920222000154,HOJE,30901417,122
60920297000135,202512,9123939,126
60920297000135,202601,10608925,126
60920297000135,202602,12008587,124
60920297000135,202603,13399015,123
60920297000135,202604,13837905,122
60920297000135,202605,14240772,121
60920297000135,202606,14418265,122
60920297000135,202607,13914966,124
60920297000135,HOJE,13845686,122
60931618000105,202512,524070757,125
60931618000105,202601,572844023,125
60931618000105,202602,610207014,123
60931618000105,202603,637752969,122
60931618000105,202604,628752078,122
60931618000105,202605,597837854,121
60931618000105,202606,566425683,122
60931618000105,202607,533743792,124
60931618000105,HOJE,528774654,122
60936335000148,202512,21013832,126
60936335000148,202601,21280288,126
60936335000148,202602,21529066,124
60936335000148,202603,21781838,123
60936335000148,202604,21934108,122
60936335000148,202605,22073382,121
60936335000148,202606,19717485,122
60936335000148,202607,16399297,120
60936335000148,HOJE,16197476,116
60936771000117,202512,27507222,126
60936771000117,202601,28607874,126
60936771000117,202602,29589883,124
60936771000117,202603,30424519,123
60936771000117,202604,30761240,122
60936771000117,202605,30839757,121
60936771000117,202606,30905217,122
60936771000117,202607,30952623,124
60936771000117,HOJE,30939035,121
60937559000174,202512,24764105,126
60937559000174,202601,25488524,126
60937559000174,202602,25767623,124
60937559000174,202603,25999799,123
60937559000174,202604,26269623,122
60937559000174,202605,26568922,121
60937559000174,202606,25456308,122
60937559000174,202607,21844580,124
60937559000174,HOJE,21698572,120
60938351000170,202512,19980116,117
60938351000170,202601,20519072,126
60938351000170,202602,20840931,124
60938351000170,202603,21042809,123
60938351000170,202604,21219697,122
60938351000170,202605,21347882,121
60938351000170,202606,21454952,122
60938351000170,202607,21577538,124
60938351000170,HOJE,21584810,121
60950242000178,202512,71026216,126
60950242000178,202601,77742961,126
60950242000178,202602,83739549,124
60950242000178,202603,90581878,123
60950242000178,202604,95528871,122
60950242000178,202605,98205086,121
60950242000178,202606,99218176,122
60950242000178,202607,99592919,123
60950242000178,HOJE,99582156,120
60958418000138,202512,13367025,126
60958418000138,202601,16213273,126
60958418000138,202602,17567036,124
60958418000138,202603,18672795,123
60958418000138,202604,19692027,122
60958418000138,202605,20383269,121
60958418000138,202606,20468439,122
60958418000138,202607,20523702,124
60958418000138,HOJE,20519691,121
60965262000112,202512,126711340,126
60965262000112,202601,144420850,126
60965262000112,202602,161833894,124
60965262000112,202603,180027494,123
60965262000112,202604,181193533,122
60965262000112,202605,180351666,121
60965262000112,202606,178267102,122
60965262000112,202607,175165748,124
60965262000112,HOJE,174262760,122
60978192000137,202512,53772353,126
60978192000137,202601,50458571,126
60978192000137,202602,50757599,124
60978192000137,202603,51249918,123
60978192000137,202604,51496091,122
60978192000137,202605,51778987,121
60978192000137,202606,52160582,122
60978192000137,202607,52513867,124
60978192000137,HOJE,52521124,120
60978472000145,202512,53281447,126
60978472000145,202601,49829024,126
60978472000145,202602,50049650,124
60978472000145,202603,50417598,123
60978472000145,202604,50683085,122
60978472000145,202605,50821377,121
60978472000145,202606,50852511,122
60978472000145,202607,50869914,124
60978472000145,HOJE,50848958,120
61051152000108,202512,553864640,126
61051152000108,202601,585691626,126
61051152000108,202602,593215008,124
61051152000108,202603,568716021,123
61051152000108,202604,536731014,122
61051152000108,202605,499915046,121
61051152000108,202606,462502220,122
61051152000108,202607,415759203,124
61051152000108,HOJE,410451422,121
61080007000155,202512,124160232,126
61080007000155,202601,115468898,126
61080007000155,202602,105173758,124
61080007000155,202603,88472308,123
61080007000155,202604,66827238,122
61080007000155,202605,46079239,121
61080007000155,202606,38629109,122
61080007000155,202607,30767928,124
61080007000155,HOJE,29705761,122
61108069000128,202512,191536346,126
61108069000128,202601,193467796,126
61108069000128,202602,195435681,124
61108069000128,202603,197361170,123
61108069000128,202604,199025394,122
61108069000128,202605,199417602,121
61108069000128,202606,198528970,122
61108069000128,202607,197560766,124
61108069000128,HOJE,197409069,121
61140383000198,202512,26181159,126
61140383000198,202601,26915838,126
61140383000198,202602,27641792,124
61140383000198,202603,28428576,123
61140383000198,202604,29072018,122
61140383000198,202605,29191068,121
61140383000198,202606,29268154,122
61140383000198,202607,29366124,124
61140383000198,HOJE,29363873,121
61140498000182,202512,36627271,126
61140498000182,202601,39492545,126
61140498000182,202602,41342181,124
61140498000182,202603,42741480,123
61140498000182,202604,43898755,122
61140498000182,202605,45031548,121
61140498000182,202606,47843596,122
61140498000182,202607,51583431,124
61140498000182,HOJE,52013582,122
61140801000147,202512,10494254,126
61140801000147,202601,10584853,126
61140801000147,202602,10679712,124
61140801000147,202603,10750018,123
61140801000147,202604,10800339,122
61140801000147,202605,10818763,121
61140801000147,202606,10821759,122
61140801000147,202607,10826512,124
61140801000147,HOJE,10822442,122
61140970000187,202512,10158352,126
61140970000187,202601,10239620,126
61140970000187,202602,10324476,124
61140970000187,202603,10383137,123
61140970000187,202604,10429969,122
61140970000187,202605,10446612,121
61140970000187,202606,10447424,122
61140970000187,202607,10448343,124
61140970000187,HOJE,10443657,122
61141069000120,202512,21724297,126
61141069000120,202601,22051148,126
61141069000120,202602,22280647,124
61141069000120,202603,22423347,123
61141069000120,202604,22531780,122
