CD_ATIVO,GESTOR,VL_ALOCADO
"TAEEB8","(fundo nao cadastrado)",11195514.01
"EGIE49","BTG WM",17366114.77
"CMGDA4","BB Asset",110378357.78
"UHSM12","UBS",42442268.61
"PGMN26","JGP",38453758.99
"CSAN24","AZ Quest",58979061.5
"SABP12","Scalare",40725228.61
"GRRB14","Franklin Templeton",1236975.45
"SBSPE3","Galapagos",222984.41
"HYPEA7","BTG Asset",19803.04
"VAMO23","Tyton",580217.64
"ENGIA1","Sulamérica",340543.92
"AEGPB5","BTG Asset",1707568.19
"CEEBC4","Oriz",351918.45
"MRSAB3","BDR",3057992.7
"IGTAB0","Valora",1033249.29
"PEJA12","BTG WM",100552.06
"STBP45","Brainvest",23437.75
"CTEE1B","BDR",852377.26
"CMGD28","Kinea",9432627.62
"CEEBB7","BDR",2149246.29
"CLAG15","IAM",130678405.12
"UCBL11","IAM",35280652.97
"HLXS12","San Tsy",71463245.77
"VLIM27","Vêneto",1004275.42
"SBSPB1","Franklin Templeton",19881992.65
"SAPR29","Sulamérica",3127745.29
"CIEL17","CEF Asset",75158047.79
"ASAIA3","Porto Asset",57697859.56
"RENTE9","(fundo nao cadastrado)",12387236.18
"AURE12","(fundo nao cadastrado)",7765965.08
"TSSAE0","EQI",16999816.94
"ENEV32","BB Asset",16882611.41
"CMGDB4","Ace",502574.3
"USIM39","Root",11332056
"TRGP13","BTG Asset",149778965.13
"ALGE16","(fundo nao cadastrado)",1022120.76
"QUAT13","G5",208067.24
"PETR17","Plural",9541290.44
"GASC19","JGP",13497976.36
"RNDNA0","Valora",549744.67
"RDOE18","BB Asset",21660752.75
"CEPEB1","Galapagos",22441.57
"CSANB1","Legacy",90765.74
"HAPV15","Kinea",17252488.63
"SAELA1","(fundo nao cadastrado)",430006.59
"RDORC4","Safra Asset",550244131.49
"SBSPD3","BRAM",61449925.46
"VERO13","XPG",1807368.13
"TPER11","(fundo nao cadastrado)",13558.28
"EGIEB2","BBM Asset",2267122.83
"CBAN52","BR Partners",42305.15
"CMGD27","Sulamérica",295384.18
"CBAN72","Nu Asset",3256966.67
"EKTRA6","BB Asset",141030080.4
"CPGT18","(fundo nao cadastrado)",250239153.27
"EEELA1","(fundo nao cadastrado)",10164619.27
"RISP24","Suno",2336701.79
"CHSF24","SPX",24384779.6
"FBRI13","San WM",571614.46
"SPTE11","ITAU Tsy",156317869.26
"VERTB5","Investcoop",438436.51
"SUMI17","RB Asset",21252560.56
"RDORD4","Vinci",5171670.69
"MOVI17","Riza",162632.45
"MOVIA2","BTG Asset",66525929.56
"CSANC1","SPX",26189021.1
"AEGP19","BNP",54879206.32
"CBAN32","G5",49915.32
"OMGE12","Legacy",330682.51
"OVSAA8","BB Asset",104531717.2
"QMCT14","Bocaina",27787586.92
"CPLD37","UBS",4419947.57
"CPLD37","Rafter",2102964.52
"ENEV13","ASA",153120.99
"VALEB0","BTG Asset",1807193.88
"CCROA5","Newave",987797.75
"ITPE13","Inter",2754444.89
"TAEE18","Sparta",278220.93
"CTOL28","(fundo nao cadastrado)",3791285.45
"RENTF2","San WM",1095912.01
"CAEC12","Occam",1263234.26
"VERO25","SAM",19724157.51
"KLBNA2","UBS",20043491.92
"RIS424","Icatu",43311677.96
"ORIG21","Oriz",280648.27
"VALE48","UBS",426883.41
"GSTS13","IAM",24510996.69
"ENAT33","Sparta",1256238.2
"ENEVB0","BTG WM",64283963.67
"CCRE11","G5",14866791.57
"CESPA2","IAM",55405549.91
"CTOL18","Occam",15575684.79
"VVEO15","Andbank",528670.48
"VERO25","Vinland",42421731.76
"CASN23","AZ Quest",7332940.88
"COQE11","BRAM",171675037.32
"CEEBA7","CEF Asset",127675475.36
"TFLEA3","Sulamérica",54863000.35
"TOME12","Drys",521759.49
"CEEBD1","Absolute",317995398.35
"HBSA14","UBS",22566846.68
"ELET32","Galt",1830252.92
"ELET42","Perfin",618982.52
"MULP17","BB Asset",76114716.96
"PSAN23","Ibuina",5015603.79
"COCE18","Safra Asset",524392.94
"USIMA0","Brave",6062052.14
"EBAS13","FAR",763155.15
"VIALA4","BB Asset",96692269.05
"ESSDA4","UBS",17508966.66
"TCII11","Suno",48022.65
"RDORD3","(fundo nao cadastrado)",165479057.23
"VAMO14","Brainvest",495195.65
"ARTRA7","Vêneto",77986.15
"MSGT12","BTG Asset",21775274.43
"VERTA8","(fundo nao cadastrado)",6886592.09
"PRLG17","IAM",281879147.81
"OVSAA3","SAM",2920673.56
"CEEBC0","XPG",502192.46
"TRPLA4","Andbank",167636.02
"ECOV16","Legacy",17358959.54
"RDORC7","Paramis",4381869.83
"COCE18","Daycoval",1106154.25
"TIET29","Newave",793408.7
"TEPA13","YVY",5924504.89
"ENSEB4","XPG",65539571.89
"CART13","EQI",3976891.02
"ASAB11","(fundo nao cadastrado)",2427536.2
"ENGIB5","Galapagos",475416.67
"MTRO12","Plural",6322935.61
"ETEN21","BTG Asset",32865.18
"EBENA8","Ibuina",4337883
"GASC17","Vêneto",704003.24
"PALFB3","Citrino",1121782.68
"ITGT12","(fundo nao cadastrado)",188456952.91
"DESK17","AF Invest",5226747.5
"CEAL12","Vêneto",1049466.65
"EGVG21","XPG",6467.3
"GASC28","IAM",370637706.56
"AESOA1","Sparta",10095332.99
"ASAIA1","BRAM",118393520.3
"EEELA1","San WM",10718101.18
"ENEV26","TAG",12200.23
"NTSD19","Valora",3073335.87
"TRGO11","BR Partners",638135.88
"ALIG12","IAM",175044.74
"JALL24","XPG",1005002.61
"BHSA11","Proteus",31977345.81
"VBBR26","(fundo nao cadastrado)",10469512.19
"OVSAB0","IAM",157581494.1
"CMGD19","Jive",187258.93
"ELTN27","BB Asset",70035187.44
"FGEN13","AZ Quest",65459.2
"CGOSB0","JGP",10477998.35
"TAEEC1","Inter",3889345.4
"WIZC12","Tyton",17574670.95
"ENMTA8","SAM",65159711.67
"ETSG14","BRAM",12125818.84
"LIGHE2","JGP",332022.75
"PEJA21","Riza",95945915.55
"ENAT24","Rubik",1116059.32
"ISAEA8","Butiá",218413.73
"CGOS16","Brainvest",345302.18
"IGTAB1","Porto Asset",1530791.49
"RDORD9","BB Asset",520312.01
"TIET18","BR Partners",9164.07
"TPEN11","Brainvest",112061.83
"BTGH18","Galt",4135614.36
"CEEBC4","BR Partners",2375745.77
"SRNP21","Augme",31922.52
"MSGT33","Ibuina",4186945.65
"SUZBA0","Sonata",477654.12
"VALEA0","SPX",8623417.07
"ELET13","Rafter",424398.48
"ORIG11","RBR",2035040.47
"ELET24","Tivio",9563339.55
"RSAN34","Mirabaud",179449.8
"CSANC2","Kinea",116773250.37
"CSMGA8","BNP",380783.19
"ARAJ11","BTG Asset",33788894.16
"TAEEA5","Augme",5349417.35
"OPCT15","DAO",974986.82
"EKTR29","AZ Quest",317610.91
"EQPA18","Ibuina",17065731
"HARG11","BR Partners",7077965.75
"ANHBB6","Rafter",5817764.64
"RDORB9","BTG WM",5026663.27
"HAPV15","SAM",31941535.59
"ENGIC4","(fundo nao cadastrado)",851256660.6
"OVSAA8","IAM",374451539.18
"APRB18","Portofino",63733.93
"CEBD14","Sparta",8478856.89
"CGBP14","(fundo nao cadastrado)",14734515.84
"COCEB2","BRAM",687214.65
"INSL11","(fundo nao cadastrado)",1107453.86
"CESPA4","IAM",260470923.06
"CSAN23","Quantitas",19540824.42
"TRPLB7","Oriz",5421025.66
"ENSEC4","Occam",1518954.97
"VIXL15","XPG",205227.96
"ANHBB6","ASA",158666.31
"CSMGA8","(fundo nao cadastrado)",11065476.79
"MRSAC1","Sonata",223636.93
"SMTO13","IAM",600021686
"CSRN29","Sparta",2521112.85
"CLCD27","Tenax",3547111.35
"ESSDA2","Investcoop",2283772.56
"RSAN26","Augme",2774415.21
"AEEP11","BTG Asset",20732112.76
"CEED21","Scalare",3697184.01
"ISAEB8","UBS",21002941.95
"RBRAD2","IAM",120042581.69
"JTEE11","ASA",517334.78
"CESPA4","Brainvest",1151091.78
"ANET11","AF Invest",249663.5
"RAIZ14","Porto Asset",106331.48
"APFL18","Regia",60620847.25
"CGOS34","San WM",25938567.48
"TRPLA7","XPG",13357973.7
"RDORB5","BBM Asset",11028187.8
"TLPP27","ASA",2054866.61
"MOVI27","Principal",1924361.54
"CRCG12","AZ Quest",40993799.79
"ERDVA6","UBS",19758943.63
"VIXL15","AZ Quest",22821243.33
"ASAIA1","BTG Asset",73665489.87
"JALL11","BB Asset",46139268.26
"HBSA11","JGP",21791788.51
"EQTL17","Paramis",2144862.47
"EGIEB5","BR Partners",446042.09
"AGAU13","Iridium",18420285.96
"PALFA4","IAM",62640853.69
"BRST15","Trígono",728308.18
"PETR28","Altera",1089006.33
"ESCEB6","IAM",106320966.17
"CEEBB8","Sulamérica",105337174.6
"COCEA2","Reach",3136450.32
"CRCG13","Somma",777926.08
"ENMTA3","(fundo nao cadastrado)",153874.2
"VAMO13","JGP",947161.79
"MRSAA3","Être-Davos",582726.6
"RSAN16","SAM",33342391.85
"OMGE13","Tivio",139397.51
"MULTA5","IAM",169158230.56
"CSRNC0","BRAM",454495.55
"EQPAA0","BB Asset",307485226.15
"GASC25","BRAM",68131375.28
"RIS412","IAM",64097307.85
"IGSN15","BDR",2167069.59
"PASN12","(fundo nao cadastrado)",41419.73
"AEAB11","Mirabaud",274436.01
"SUZB29","San WM",1112104.96
"TPNO13","XPG",1655570.24
"ENEVA0","ASA",382611.76
"VLIM15","XPG",31359109.08
"RDORC7","Regia",19788524.23
"CSMGB9","Funcef",103247672.6
"TBLE26","San WM",324606.79
"TFLEA6","Legacy",961333.15
"VLIM17","TAG",131750.73
"TSSG21","G5",483923.71
"TAEEA5","BTG Asset",10525606.08
"BTEL33","Asset 1",227352.04
"AESOA1","SAM",50941877.51
"SUZBA0","Rio Bravo",1773985.18
"CEPEA2","JGP",1392179.56
"RISP12","Nikos",778094.12
"CMGTA1","ARX",10397372.03
"LMTPA0","Absolute",273555811.92
"ASAIA1","XPG",74811890.19
"SUZB29","UBS",555496.98
"MULTB5","(fundo nao cadastrado)",294073492.71
"ASAI22","Aramus",892175.93
"ENGIA9","Plural",623642.35
"CASN24","Vinci",12583382.75
"YDUQA0","Tivio",17013344.18
"CGMG18","Safra Asset",97720976.08
"EGIE27","SWM",376865.3
"VERO25","AZ Quest",32544859.89
"CGOS28","BR Partners",46525.47
"KRSA12","IAM",102952571.64
"CCROB6","Jera",312212.7
"CSMGB9","Vinci",1020087.01
"TNHL11","AZ Quest",3571416.76
"CMGDA2","JGP",13444880.14
"ARML14","BRAM",131886876.27
"CEAP14","San WM",8226851.22
"CTEE2B","XPG",2233909.85
"ERDVA2","Vinci",941879.2
"YDUQA0","Kadima",48175.22
"BTGH18","BB Asset",479431166.18
"FBRI13","Legacy",42713319.22
"LTTE15","San WM",11500322.36
"AHGD13","XPG",9256126.93
"HAPV19","ASA",310704.46
"TAEEA4","SAM",2184941.41
"EDTE12","UBS",4377822.49
"RDORF8","Wise",1036344.33
"QUAL18","Global",783009.97
"CMTR19","Sparta",18765989.81
"CRCP17","(fundo nao cadastrado)",6680243.16
"ELET32","BB Asset",42656867.51
"RUMOA4","Newave",842882.01
"BRST11","Suno",43495.63
"RODB11","Valora",15361142.93
"FYPE12","TAG",10164080.08
"CSMGB8","Sulamérica",4595630.47
"BRKP28","Suno",2272901.4
"CSNAB6","G5",131188.14
"RIS424","BRAM",6613202.98
"COLNA3","Capitânia",6596462.89
"RDORD4","BRAM",291408623.68
"CPLD37","Porto Asset",58157.2
"OMGE12","Vinci",2781701.25
"MRSAB2","Portofino",2175309.84
"RIPR13","Altera",257025.92
"AURP12","Nikos",51530.26
"SBSPD2","Valora",9244456.76
"CEEBC3","BB Asset",76230210.9
"CSRNC0","ITAU Tsy",139131293.04
"CGOS17","Banrisul",1933390.31
"ENAT11","Ace",315891.05
"CLAG15","BB Asset",152127296.84
"RIS424","Occam",3127676.57
"CGOSA1","Augme",10460141.43
"SBSPE3","Sparta",938111.18
"VERO25","BTG WM",26918921.04
"SUZBA1","Amazonia",8841419.33
"CPFPA7","Safra Asset",35585395.83
"LIGHC3","JGP",14685367.17
"TAEEC1","Brave",342341.82
"SAELB6","BRAM",40302744.1
"TRES11","Drys",3123756.97
"MTRO12","Sparta",13874136.04
"RIS412","JGP",4049121.23
"ENGIA8","San WM",4252946.99
"ANET11","BTG Asset",6195379.07
"USIM29","Investcoop",736833.88
"RDORE4","JGP",282802355.71
"ISAEA9","BTG WM",20834083.18
"CTEE1B","Oriz",685581.13
"ENEV18","ASA",330508.69
"LIGHC4","Starboard",1151514.82
"PFOR26","Daycoval",3262310.8
"EDVP17","Turim",297522.24
"PFOR26","Kadima",73333.24
"CSAN24","Rubik",103938.85
"CASN13","Galapagos",1777493.33
"USNA13","IAM",12250573.51
"ECER12","SWM",1122618.67
"EGIE29","Trígono",71445.55
"ANET12","Absolute",47241447.23
"CSAN24","BRAM",108680542.09
"ANIM18","Investcoop",982822.98
"AGSF13","UBS",15559734.84
"SBSPF3","4UM",4464436.25
"RENTE4","Absolute",70986462.94
"RISP12","Douro",370446.63
"DASAA6","Warren",223585.82
"CPLD37","Atena",1116618.33
"SMFT29","BB Asset",14501625
"BARU11","Vinland",26625330.82
"SEER15","(fundo nao cadastrado)",7616235.91
"EGIE39","IAM",485086.67
"SPRZ11","Sparta",3252016.13
"LMTPA0","BTG Asset",1748211.87
"VERTD3","SAM",48324928.38
"EGIE29","Rafter",3201310.02
"CVRDA6","Dynamo",197798194.58
"OMNG12","XPG",3243216.86
"PRSS11","(fundo nao cadastrado)",796894.46
"RDORE4","SAM",66855370.64
"CMGD18","Brainvest",199200.3
"MRSAA3","Plural",11270992
"RDORD9","Inter",10473877.07
"EDSE12","IAM",271042143.43
"CMGDB0","SWM",734885.79
"AEGP17","Occam",2392441.75
"TAEEC1","IAM",32600869.01
"ALUP18","Brainvest",11848.34
"AEGPB5","Root",27170483.22
"APFL18","Ibuina",15164062.87
"MULTA5","Maud",223077.42
"VAMO33","BR Partners",541777.88
"SMFT19","Brave",1343861.17
"VERTB5","Regia",5086092.67
"ENGIA6","Riza",66049.01
"CSRNB2","Absolute",38614663.47
"LORTA7","Valia",53086803.39
"CEEBB8","BRAM",90025375.55
"EGIE29","Inter",364097.5
"APRB18","ASA",748236.38
"VAMO22","AZ Quest",568389.33
"EGIEA5","Porto Asset",219855.26
"ETSG14","SAM",19551568.28
"CHPA11","Perfin",14136710.54
"SBSPC6","UBS",2175413.4
"CEROA4","ITAU Tsy",169750219
"LCAMC2","Sulamérica",66886480.48
"CCROB6","Turim",3478804.71
"RDCD12","SAM",43817473.77
"SBSPD3","SPX",2031016.06
"RENTC4","Safra Asset",24641472.64
"CPEL11","Safra Asset",72934392.04
"EQPA19","Sparta",32692741.47
"CEEBD2","Augme",2097032.33
"TCIP11","Ibuina",4173973.63
"CSRNC0","(fundo nao cadastrado)",906672.26
"PRLK11","BR Partners",663906.68
"MULTB5","Riza",174215.66
"RDORI6","IAM",270565684.69
"EGIEB4","BRAM",44449186.4
"SAELA3","BTG WM",7878440.46
"RMSA12","Vinci",70146391.55
"CSAN18","Vinci",16116554.32
"UNDAC3","Icatu",7407311.48
"QUAT13","Novus",1655238.79
"CPGTA1","UBS",14910936.52
"SMFT19","Valora",14598294.29
"CEEBC3","XPG",14600428.17
"NATUA3","Integral",2016753
"EUFA17","Brainvest",1348406
"CPFGA3","Valora",1130350.38
"LIGH6A","Starboard",8826498.33
"CSCF11","Augme",403091.42
"BRST11","AZ Quest",2009308.99
"UTPS12","RB Asset",2659501.4
"QUNT11","Regia",25093096.85
"UNIP18","Trígono",668959.75
"CGOS15","Sparta",44115435.7
"BRIT12","BTG Asset",17784177.16
"ANHBA6","BTG Asset",8641051.37
"ENGIA1","Maud",262070.77
"TBSP13","IAM",146030248.5
"TBSP12","Brainvest",523899.6
"BRST15","SVN",5202201.32
"VERTB5","IAM",20947296.04
"JHSFA1","Daycoval",1673209.39
"TFLEA9","RB Asset",15224560.66
"RDORC3","Wise",655901.04
"EEELB1","Riza",304912.24
"CSMGB0","Trígono",1003370.91
"LMTP26","Paramis",536011.56
"FRAS16","BB Asset",150270051.85
"CAMLA1","Monte Bravo",5771261.93
"TRPLA4","Galt",1233801.12
"COGNB2","JGP",1065463.79
"HARG11","Newave",1071536.7
"PASS12","Rafter",533999.31
"CEEBB6","EQI",1101615.13
"EKTT11","Riza",220245.12
"RALM21","Vinci",57319712.72
"BRST15","Capitânia",44538126.35
"NEOE26","UBS",2967435.51
"CEOS21","BB Asset",0
"RBRAB7","(fundo nao cadastrado)",964473.01
"TXXI21","(fundo nao cadastrado)",990000
"CMGDA0","Safra Asset",199188020.48
"ARML14","Paramis",3575663.09
"ETBA12","Douro",545998.84
"HGLB23","Bocaina",41253338.33
"TAEEA5","BB Asset",49234950.55
"CEEBB7","BTG WM",7137243.27
"OMGE16","Vinci",13033361.26
"CESPA4","Bocaina",15966660.41
"CMGDA3","Kinea",105098348.62
"PLSB1A","Previ",32144546.35
"ELET17","IAM",126753902.89
"TRUH32","(fundo nao cadastrado)",4153192.22
"HAPV17","Augme",6774649.89
"CLTM14","Paramis",3075000.04
"ULFT14","Vinland",25775434.91
"ISAEA9","SWM",2618025.27
"CDAR11","Brave",3398131.66
"AESLA8","Kinea",5126482.18
"ANHBA6","CEF Asset",10786130.69
"AEGPB7","Vinland",60025.58
"ASAIA1","Monte Bravo",1390453.46
"CPLD27","Porto Asset",110885.62
"JALL15","XPG",1002846.01
"OVSA10","BTG Asset",86665.3
"CLCD27","SAM",59389181.55
"ALPA22","IAM",171219703.47
"AESLA8","(fundo nao cadastrado)",115238565.79
"ENERC3","Sulamérica",30144658.59
"MOVI28","(fundo nao cadastrado)",997105.98
"TPEN11","Journey",2762712.38
"SMTO14","Être-Davos",565176.79
"RSAN15","San WM",54060.6
"RDORB3","BRAM",26243439.96
"UHSM12","SPX",8397362.86
"MSGT23","Vinci",3288729.98
"VBBR15","Integral",301251.31
"CLIS11","Iridium",18761301.93
"ELET13","Investcoop",3300759.14
"CGOSA0","San WM",48852382.4
"HAPVA0","Kinea",257705948.93
"IPIA12","ITAU Tsy",147642444.75
"ORIG12","BDR",284366.49
"AESLB7","Somma",197536.34
"ODBH16","BTG Asset",161193699.12
"NTSD18","(fundo nao cadastrado)",527700312.77
"CGOS34","Rubik",395922.8
"CMGDA2","Valora",8303557.99
"MRSAB2","SAM",15582832.09
"BHIAA1","(fundo nao cadastrado)",19944291.52
"CGASA2","BRAM",62554500.76
"AEGPB5","XPG",88263365.56
"ARML15","Mirabaud",42752.84
"ENGIB0","BRAM",7305630.37
"PEJA23","Brainvest",187472.72
"CPGS15","IAM",256311320.1
"RDORE4","Sparta",30602681.86
"CEAB13","Franklin Templeton",16517476.99
"ELET42","Sparta",2841692.6
"QYAN11","Paramis",6633746.27
"ERDVC4","Vinland",6458369.47
"CESPA3","XPG",4165400.75
"CART13","Andbank",795378.2
"RDORB5","JGP",13954924.36
"EQUA11","Portofino",114472.07
"CSMGE1","BRZ",16395759.44
"JTEE11","BTG WM",18855374.63
"CSANC1","XPG",1376484.5
"CVRDA6","AF Invest",1251249
"CTNSA3","Occam",3904988.62
"EGIE39","Atena",215204.63
"SBSPB1","CEF Asset",973886.89
"CEPEA1","Sparta",4179677.35
"TFLEA4","(fundo nao cadastrado)",80391143.18
"CGOS13","Jive",5453762.32
"SBSPE9","Porto Asset",775175.28
"QUAT13","Ace",285947.15
"NTSD35","SPX",24876220.37
"ENEV19","Galt",492514.99
"YDUQA0","BRAM",29026101.19
"RUMOA2","(fundo nao cadastrado)",9931255.23
"EKTRC0","BTG Asset",3472844.96
"TCII11","G5",2401.13
"PALF38","Galapagos",38855.38
"TRES11","PNBY",396857.39
"RSAN16","XPG",1261982.35
"RUMOA5","Inter",5859495.75
"CEEBB7","Kinea",1418284.36
"ENEV38","Daycoval",7261945.3
"RISP22","Kinea",244129596.54
"TPER3C","Plural",0
"HAPV17","ZSYS",95417.6
"ENEVA4","Ibuina",42428877.5
"ERDVA6","BRZ",11914538.21
"ELET17","4UM",7858587.15
"RISP14","Nikos",65372.19
"VALEB1","XPG",7010592.35
"ESAM14","Icatu",14684383.4
"ENGIA1","Iridium",1029034.94
"CESE32","Vinland",7364123.85
"TBSP13","CEF Asset",130540325.33
"RIPR13","BRAM",29716308.95
"HAPV28","SAM",4507561.98
"RLMS13","Ibuina",2152980.13
"BHSA11","Portofino",1762079.94
"ARTR19","BDR",3337294.54
"VALEB1","San Tsy",64462087.15
"CMGD27","Kinea",5105118.7
"ANIM18","Quantitas",16690403.32
"RDORB9","ASA",71366.21
"RECV11","San Tsy",82620468.98
"CSNP12","Iridium",494311.05
"PSAN23","AF Invest",917488.5
"CGEE23","RB Asset",30192594.99
"ELPLB4","Absolute",26957865.23
"ELET13","BTG WM",9741001.87
"CSMGE1","Jera",69681.98
"RDORG9","BRAM",98788145.09
"NTSD35","San WM",2115849.7
"CSMGC0","Vinland",8389300.44
"BTEL13","Daycoval",2404760.49
"VSJX11","(fundo nao cadastrado)",120744.17
"MRSAA3","BRAM",69095483
"BTGH18","Riza",124911604.41
"UTRG22","IAM",71052154.71
"GYRA24","BTG Asset",0.03
"BRST15","Somma",2288968.58
"SABP12","WHG",1167082.61
"CGOS24","Inter",7689954.46
"TAEEC2","BR Partners",20784.27
"BRTE12","(fundo nao cadastrado)",172698827.59
"RRRP14","Paramis",1458878.78
"TAEEA2","UBS",4216246.18
"DASAB5","XPG",13125806.94
"LXIN12","(fundo nao cadastrado)",11831344.58
"EGIEB1","Vinland",12830.64
"SAPRA3","BB Asset",413803.55
"CEEBC3","G5",2458.61
"PALFA3","UBS",3153241.01
"ENMTC3","IAM",261688489.67
"ECOV17","Nu Asset",3069250.39
"PEJA23","Occam",11704582.93
"TRPLB4","BB Asset",100529747.13
"ORMA17","Vinci",47305097.64
"RESA27","BR Partners",17483.25
"CSANA1","JGP",92016043.86
"PTAZ11","TAG",357161.46
"MRFGA1","Galapagos",841067.62
"POTE11","Asset 1",1119315.02
"VIXL26","Brave",764530.64
"ASAIA1","Reach",2007493.59
"EQUA11","Opportunity",1545372.99
"RIS412","SAM",25776308.44
"RDORD4","CEF Asset",140075016.94
"LCAMD1","San WM",10887036.24
"EUFA18","BTG Asset",29951894.82
"ENEV16","(fundo nao cadastrado)",241068.01
"ELTN19","BB Asset",51290810.35
"CDGS16","BRAM",106904922.31
"MRSAA2","IAM",152205517.31
"SBSPH0","(fundo nao cadastrado)",42551160.8
"CPLD19","(fundo nao cadastrado)",237037644.71
"JSMLA5","XVI",966550.3
"CGOS24","Somma",174517.44
"CSRN19","Turim",2622347.1
"MULTA5","JGP",5259763.76
"RDORD7","IAM",640146840.65
"AMERG2","(fundo nao cadastrado)",8755436.89
"BGCE11","XPG",86585.2
"CPGTC0","BR Partners",3738652.1
"EUFA17","Kinea",534587241.59
"JSMLA5","Solis",598294.64
"BTEL23","AZ Quest",31904490.26
"CAEC32","Drys",485362.27
"CMGD28","XPG",11078806.43
"EKTRB6","Rafter",6193720.6
"MGPRA0","RB Asset",43636119.96
"CBAN12","Sparta",559523.88
"EGIE49","Plural",1031942.4
"BRFS31","BB Asset",4755481.68
"IOCHA5","Trígono",4068.7
"RDORC7","Brave",4136485.14
"BRMLB1","SPX",56228385.69
"CMGD19","BTG Asset",1586470.26
"LSVE39","BTG Asset",230349.64
"TLPP27","4UM",2422687.74
"RDORD3","IAM",507285915.9
"EEELA0","BR Partners",799139.37
"MRSAB3","Novus",3136402.77
"ENGIB0","Galt",757080.59
"ANHBA6","Wise",262187.48
"ANET11","JGP",8009232.67
"NATUA3","Investcoop",4837136
"SVEA14","BB Asset",64636289.82
"TAEED2","San WM",9709703.81
"OVSAA9","Integral",310332.44
"NEOE16","BTG Asset",3953815.83
"SMTO14","Douro",795768.92
"TPER21","BRZ",426161.71
"SMFT19","IAM",141350637.34
"CCRS12","BB Asset",198235853.65
"PEJA11","Safra Asset",1068633.66
"EKTT11","Absolute",38885629.75
"EQPA19","San WM",50323675.64
"AGAU13","Tivio",227102.39
"COCEB2","JGP",57267887.94
"HGLB23","ARX",92017616.08
"RATL11","Inter",4621257.73
"ALIG13","Plural",8791218.77
"LCAMC2","Vinci",8732505.59
"LMTP17","ARX",6144559.32
"RSAN34","Novus",951147.54
"ELTN15","BB Asset",77960440.41
"AEGPB7","JGP",40148378.74
"EEELB1","BRAM",11739648.79
"VSCF17","Porto Asset",15049986.5
"GASP29","Sparta",1263382.37
"RIS424","AF Invest",744455.07
"MRSAC1","BTG WM",50690446.65
"TVVH11","Andbank",220050.47
"CESE22","Vinci",61828.22
"STBP45","Vinland",23437.76
"CEED16","San WM",6515887.22
"VBBR18","IAM",355295768.98
"TEPA23","IAM",25270320.59
"TIGR12","(fundo nao cadastrado)",2564521.61
"TEPA23","(fundo nao cadastrado)",1503783.62
"SBSPC4","Turim",807017.03
"VTII21","JGP",374277.96
"ENEV48","Sonata",318557.11
"ATHD11","IAM",61967417.45
"APFD19","JGP",2004880.43
"GGBRA7","IAM",478633589.62
"EXSE11","Sparta",56233382.22
"ELET24","Portofino",1112671.31
"ASAIA1","Occam",10323799.95
"PEJA22","Ace",224373.86
"TRGP13","San Tsy",150326909.7
"USJE11","BBM Asset",2605070.99
"TPER1C","Plural",0
"RDORH6","Valora",1972052.94
"COCEA2","Vinland",63345841.56
"SBSPE9","Black Swan",234901.6
"IOCHA4","Brainvest",213099.84
"ENERA1","UBS",663368.91
"VIXL26","IAM",11277882.89
"MRSAA1","UBS",15911555.42
"VLIM28","Altera",4601004.47
"ANHBA6","(fundo nao cadastrado)",415300914.12
"CMGDA0","JGP",5052867.19
"LTTE15","Newave",1663399.03
"DESK18","BB Asset",51791019.19
"ELET16","Black Swan",1008911.63
"TRPLA7","(fundo nao cadastrado)",957670.47
"ELTN19","Valora",2222944.13
"HYPEA8","Sulamérica",213986438.31
"SDMH11","Drys",844321.77
"ENEV28","Sparta",466563.47
"CESE32","Vêneto",242838.08
"CSAN23","Kinea",60185141.66
"USAS22","IAM",139638062.34
"VLIM17","BTG WM",67342686.93
"TIMS12","Daycoval",163282.17
"CGOSB0","Ace",38768.59
"AESLB0","BB Asset",84400332.8
"CNVI21","(fundo nao cadastrado)",490921.13
"PALFB6","IAM",66088526.93
"BTEL13","Ibuina",40282182.93
"NTSD16","XPG",121665638.84
"ERDVB3","Integral",948157.42
"ENEV32","Seven Pounds",36365.61
"AEGP17","Mirabaud",1422264.4
"TRPLB4","Sonata",503628.79
"SUZBB1","SVN",10302644.4
"ERDVA6","Kinea",426770170.78
"ELPLC8","XPG",31528.01
"PCHSA2","Polígono",9997235.05
"CGOS13","Absolute",17222285.17
"ENGIB4","Plural",4816739.47
"MVLV19","Kinea",1191381.86
"FENS12","Safra Asset",133374809.87
"ASAI19","UBS",11397935.16
"SMTO24","Sonata",599634.59
"CAJS11","BR Partners",354785.59
"VERTB3","(fundo nao cadastrado)",5493776.56
"AEGE17","Capri",1040998.38
"CSNAB5","Seven Pounds",2842337.14
