CD_ATIVO,GESTOR,VL_ALOCADO
"PEJA11","Rubik",1020839.58
"ASAI18","XPG",5105139.28
"ISAEA9","XPG",9456561.05
"ARTP13","San WM",1851808.47
"ARTRA1","Reach",657633.63
"CTNS25","Sparta",874355.95
"ONZE21","(fundo nao cadastrado)",25460918.7
"TAEEA5","BRAM",26381750.12
"ASAI22","IAM",219072618.22
"TRPLA7","Douro",331479.88
"KLBNA5","BB Asset",8152452.87
"ASAIA1","Butiá",2384749.27
"QUAT13","XPG",1866378.17
"HYPEB1","Wise",1039034.28
"LORTB9","Scalare",1497033.42
"LIGH1B","G5",149355.61
"PFOR15","SAM",46050999.69
"ENMTB0","BNP",5873399.46
"HBSA14","IAM",33191440.44
"ESAM14","Inter",9658080.16
"BRKPA0","SAM",15820925.29
"ENGIB9","Augme",2510650.02
"RRRP13","Sparta",1754082.39
"HVSP11","Vêneto",724793.14
"OVSAB0","Galt",1766017.3
"APNH13","XPG",32013023.04
"CERT11","SPX",17559713.07
"ENAT11","Andbank",2640376.77
"FLRYB0","SPX",1296720.55
"TRES11","Principal",1545057.36
"USIMA0","AZ Quest",48805516.39
"SAPRB4","Brave",3109390.98
"CESE32","Absolute",115339969.1
"EKTR29","Trígono",2452820.39
"VAMO33","UBS",800258.48
"NEOE16","Maud",2416884.8
"RDOE18","BTG WM",4551175.67
"RDORB5","Kinea",10021154.15
"ELET42","Rubik",178260.47
"GSTS14","Inter",1846464.31
"CNRD12","Nikos",10111459.87
"KLAS12","(fundo nao cadastrado)",133710.5
"USIM29","Butiá",1661636.41
"VALEB0","San WM",14719111.25
"EDTE12","4UM",1575848
"CSMGA9","Daycoval",8570991.14
"EGIED1","Galt",690159.19
"ENMI21","ASA",82825.19
"EKTR19","XPG",240943.52
"AEGPB3","Monte Bravo",7675711.22
"LOGGB1","Franklin Templeton",5741797.32
"RIS422","IAM",39258809.54
"CMTR29","IAM",16397113.22
"ELET42","Kinea",2338607.59
"ENEVB4","XPG",324688.87
"VAMO33","Paramis",511708.72
"LIGHC3","Icatu",26339234.36
"TAEEB8","SWM",5121115.32
"CHSF13","BTG WM",152185246.81
"LMTPA2","(fundo nao cadastrado)",55389252.78
"RRRP14","VLGI",93200.91
"EUFA18","Vinci",31781225.51
"VAMO33","Asset 1",1309891.31
"COCE18","Mirabaud",362823.61
"GASC25","AF Invest",96772.38
"SMTO24","IAM",15523320.48
"IGSN15","Absolute",7449915.02
"ISAEA9","San WM",942858.61
"SMFTA3","(fundo nao cadastrado)",38976151.21
"CEEBB7","Paramis",508217.89
"OLFA13","(fundo nao cadastrado)",1667448.88
"NIGP12","BBM Asset",27216530.34
"NEOE16","Novus",1608930.82
"USIMB0","Polo",5167702.62
"EOVC11","Safra Asset",1073333.81
"RDORG6","CEF Asset",169599858.13
"VRDN12","JGP",127062185.99
"RUMOA3","BTG Asset",2288618.36
"GASC15","Vinland",262614.03
"RMSA12","FAR",562138.48
"ENAT23","BTG Asset",7687784.17
"VLIM14","(fundo nao cadastrado)",2564892.85
"CUTI11","AZ Quest",247714.95
"EDTE12","Journey",4393207.21
"RENTD1","Capitânia",36176318.98
"ROTY12","San Tsy",1186332848.47
"FLCLB9","Vinland",116817.24
"EGIE39","Andbank",745164.86
"VDIE22","Kinea",144170926.31
"RUMOB5","Galapagos",70888.61
"CGOSB0","SPX",30736479.63
"SAPRB4","UBS",10335615.61
"RNDNB2","Safra Asset",86390074.35
"CMGD19","Kinea",17476010.25
"PASS13","ARX",53368176.55
"SOTR11","(fundo nao cadastrado)",0.01
"SBSPC4","Atena",584640.65
"EKTRC1","Plural",8810451.77
"CTEE2B","Nikos",73373.17
"RSAN44","XPG",11260339.24
"COMR14","Legacy",25174829.46
"CPFPB0","BTG WM",270015.9
"ASAIA0","Investcoop",2645634.01
"ELET16","IAM",49411428.44
"EUFA18","BB Asset",258118600.51
"IMRC11","BTG Asset",10036352.59
"ELDC15","(fundo nao cadastrado)",3089458.27
"ESSDA4","ARX",5335924.36
"ENEV32","ASA",439425.24
"COGNA4","Galapagos",518474.6
"SUZBA1","Porto Asset",152660.23
"ESCEA5","Opportunity",1620030.35
"NMCH11","BRAM",709714.14
"BHSA11","Riza",5751749.94
"BRMLB1","Rubik",294506.9
"LIGHA9","Regia",111979.97
"TAEE16","(fundo nao cadastrado)",261632019.12
"GASP19","IAM",2109386.38
"CSRNA1","IAM",23469518.97
"VAMO23","SPX",10429895.46
"RECV12","BB Asset",198686126.79
"VLIM13","Porto Asset",126924.38
"SAPRA2","Safra Asset",43991426.07
"COLNA2","BRAM",207967209.06
"CSANA0","BB Asset",137108629.22
"VLIM14","Sonata",548757.57
"APRB18","SAM",39257521.53
"CGASB1","San WM",9716071.81
"LCAMD3","Nu Asset",463258.09
"PLSB1A","XPG",23845148.78
"UNIP29","(fundo nao cadastrado)",5556650.12
"HZTC14","Nikos",55392.96
"CMGD28","Maud",797726.35
"MOTVA8","Porto Asset",10098765.05
"ALIG15","Butiá",451420.02
"LELE11","Safra Asset",9213862.66
"LMTP18","Porto Asset",12962715.3
"MRSAB1","(fundo nao cadastrado)",30094628.7
"SIMH16","Polo",294250.9
"GASM19","IAM",41653799.19
"ELET13","ARX",86574872.91
"LIGHB4","SAM",20561982.56
"NEOE26","Portofino",1618531.99
"CMTR29","ARX",15798
"TIET39","Safra Asset",17807343.07
"PETR38","Galt",67353.75
"AEGP17","Global",34485.33
"PLSB1A","BDR",1266218.24
"RODB11","Franklin Templeton",12561078.2
"BARU11","Sparta",12918350.96
"MOTVA8","Mirabaud",6942900.96
"TIMS12","Mirabaud",906393.7
"QMCT14","BB Asset",60295240.74
"ARTRA8","Occam",5554574.76
"HBSA24","XPG",52192233.25
"VLIM17","BRAM",60729453.22
"CASN13","AZ Quest",22926223.62
"VRDN12","BRZ",11521354.76
"GASP17","Icatu",16897729.9
"ISAEB1","Galt",3914383.71
"HSBH11","(fundo nao cadastrado)",256313.55
"CGOS18","Investcoop",663833.93
"CART13","SAM",47041300.57
"ASCP23","Kinea",178321925.47
"ABFR24","SAM",16278665.98
"MOVI34","Polo",180348.96
"SBSPB6","Porto Asset",547068.18
"GASC28","BTG WM",54783254.17
"CTGE13","ARX",29453189.49
"ANET12","Icatu",58464358.21
"LCAMD1","Vinci",14041886.83
"CTGE15","ASA",123735.75
"CEEBD1","Sparta",43725973.63
"CCROA7","ASA",310580.1
"SAELA3","XPG",2752976.63
"HAPV19","BB Asset",179003665.49
"TIET19","Rio Bravo",96971.65
"EQPA17","Sulamérica",54557707.43
"SNGO19","Brave",1953654.63
"CEBD14","Augme",10729250.15
"ANHBA5","UBS",38806368.92
"SBSPJ8","Sonata",953293.37
"SUMI18","Icatu",56406591.18
"IRBR12","Aramus",13492.78
"NMCH11","Newave",671653.76
"CSNAA6","BTG Asset",40252.11
"COCEB2","BB Asset",63110247.49
"BHSA11","BTG Asset",23335351.7
"RIS424","Paramis",4220136.97
"LOGGB1","Daycoval",1297698.63
"RESA27","Galt",5819.03
"CMTR19","Quantitas",14007350.74
"VAMO33","BTG Asset",95754813.5
"TPER2C","(fundo nao cadastrado)",30.08
"DASAA6","Tyton",33735030.96
"CGOS17","BRAM",92921130.04
"BSA319","(fundo nao cadastrado)",800717893.26
"CEEBC4","Sparta",2665256.54
"LMTP26","Journey",1003219.59
"ALGAA2","(fundo nao cadastrado)",18277807.03
"ELET13","Wise",4287501.15
"ITSA17","Galt",983054.13
"ASCP13","Nikos",210574.68
"CBAN12","Scalare",29555129.32
"CMGDB1","Legacy",4103680.51
"RDORC3","Novus",542081.89
"BTCL12","Legacy",33063290.98
"RENTC4","Galt",500834.56
"LETS18","Sparta",25945129.24
"DESK19","Augme",5272488.84
"MSGT33","Legacy",6652473.47
"ENGIC4","IAM",654389808.06
"ENAT11","Daycoval",3788848.33
"SMFT18","XPG",1866276.74
"CPLDA1","Sonata",509452.25
"CIEL18","(fundo nao cadastrado)",1456817192.7
"EUFA17","SPX",6876030.73
"RAIZ13","Paramis",70267.3
"VTBE13","Integral",1179131.07
"CGOS16","ASA",1823142.94
"ASAIA3","Tivio",4988804.87
"USAS11","BB Asset",1291972.76
"PASS13","Lifetime",490479.15
"EGIEB1","IAM",17176550.63
"AURE13","Polígono",1524750.33
"ALAR14","Vinland",32263385.15
"IVIAA0","UBS",72130644.45
"TAEED2","Kinea",334919.91
"CSMGB8","BTG Asset",3567732.81
"SMFTC3","(fundo nao cadastrado)",5241431.33
"ISAEA8","Safra Asset",166480862.27
"TLPP27","CEF Asset",130625640.79
"CGOSB0","BTG Asset",92265646.72
"ORIG21","JGP",22981593.71
"RENTA5","Rubik",605070.68
"EGVG11","San WM",155731.64
"RENTD1","SPX",90624366.4
"CMGD19","Quantitas",3709280.53
"LTTE15","San WM",11489182.86
"RDORD4","Newave",827244.22
"ENGIA9","TAG",16179.91
"CEEBD2","Plural",1747598.27
"HAPV21","Global",1023271.02
"ELET25","BRAM",43706608.42
"LORTB2","Augme",1420284.37
"ARTR19","Drys",6696.75
"ALGTA4","IAM",83538354.29
"TAEEA7","BR Partners",96851.76
"KLAS12","Tivio",36495.51
"CSNP12","Tenax",4900748.56
"CART13","Capitânia",13150693.78
"SAPRB1","BTG Asset",3542596.72
"ERPM11","Daycoval",8304246.16
"BRKPA4","Icatu",135251344.92
"VSJH11","WHG",313195.9
"ARML15","Butiá",2916865.82
"CSMGE1","Vêneto",571968.69
"UTPS22","Butiá",455446.04
"LIGHC4","ARX",10510697.1
"ENEVB0","(fundo nao cadastrado)",12526846.07
"CPGT19","Safra Asset",112455886.34
"SNGOA2","Investcoop",762143.11
"TAEB15","BTG Asset",1584764.75
"RENTD1","(fundo nao cadastrado)",51402759.33
"SBSPB1","Porto Asset",25769570.26
"NNAE12","Ace",332469.77
"MEZ511","Paramis",1299006.65
"ERDVC4","Valora",7131902.6
"PFOR16","Inter",1206161.81
"ELET24","MAG",16847384.4
"RDORE4","Augme",20678379.32
"EDPR13","UBS",50333435.02
"CCROA5","XPG",1519573.68
"APRB18","Valora",565890.23
"LCAMC2","Vinci",8835539.4
"RUMOA6","ARX",5729713.88
"CSRNB3","BTG Asset",31111317.71
"SBSPE9","Rafter",1676142.85
"TIMS12","Rafter",7652276.97
"CGOS17","Root",16424233.86
"SAVI13","San WM",2753151.05
"SAELA7","BRAM",22456146.01
"TFLEA6","San WM",5774163.82
"TPER31","XPG",0
"ELET23","TAG",85902.1
"CESPA3","BR Partners",598062.24
"TFLEA9","Wise",1001483.17
"EUFA17","Mirabaud",2508035.73
"BHIAA1","Tagus",909056.69
"FEPS11","Legacy",24705274.76
"UNIPC0","(fundo nao cadastrado)",13136754.55
"DACM12","Regia",8687511.32
"SMFT18","Kinea",228473625
"SALT16","JGP",252142.52
"TFLE19","BRAM",66040.66
"AEGPB3","Vinci",17205883.78
"ELET42","San WM",12482477.17
"LMTPA0","JGP",42943578.35
"MRSAB3","BTG WM",134151413.51
"IVIAA0","Portofino",2830658.87
"JSMLB3","BB Asset",1534182.32
"ITPO15","Porto Asset",1096372.92
"CEPE20","BNP",493270.97
"GASC28","Occam",9924852.14
"SERI11","XPG",36818256.55
"CMGDA0","(fundo nao cadastrado)",71227081.75
"CEEBA6","Occam",12313363.2
"CMGDB1","Tori 21",215443.23
"EEELA1","Mirabaud",33685.65
"ENEV15","Rafter",2528589.88
"PASS12","Portofino",784448.77
"VAMO14","Investcoop",1330737.82
"RISP24","Legacy",3429263.96
"CPLD29","Sparta",19995241.29
"VBBR26","Valora",3881942.36
"CDES11","Paramis",4558107.24
"ISAEB8","ASA",12735.69
"VAMO23","(fundo nao cadastrado)",11359909.59
"TAEEA1","(fundo nao cadastrado)",187658628.57
"CCROA7","Principal",3173093.36
"ECHP11","AF Invest",452580.89
"CSAN33","Franklin Templeton",3932970.79
"HLIX13","BTG WM",5893302.38
"SBSPC1","BTG Asset",20294690.04
"ASAI28","AZ Quest",54757736.06
"RIS424","XPG",6750305.89
"ENEV19","Porto Asset",957822.23
"PALFB6","Tivio",4439735.85
"MRSAC2","BR Partners",755807.76
"CSCF21","(fundo nao cadastrado)",12088.29
"EKTT11","ARX",22033105.9
"RALM21","(fundo nao cadastrado)",4220736.35
"PRPO12","Tivio",1458068.1
"AGVF12","IAM",621441.22
"IEAS21","BRAM",38735612.29
"CART13","BR Partners",9640679.88
"CEED12","BTG WM",14574338.35
"SBSPC1","BRAM",76262662.62
"BRMLB1","JGP",129536858.04
"LMTP18","XPG",663623.82
"ENGID3","(fundo nao cadastrado)",73280556.73
"VERTA9","(fundo nao cadastrado)",7295925.38
"CMNP16","ITAU Tsy",208274190.09
"VBBR18","Kinea",243074835.35
"CEEBB7","BR Partners",87366.6
"ENAT24","RB Asset",2449660.76
"CMGDA2","IAM",49903316.29
"NTSDA2","San WM",1099587.12
"SBSPB6","Atena",605026.3
"PRAS11","XPG",2020296.53
"CMTR19","Rafter",1190624.81
"ENMTC4","Sparta",10959218.14
"BLMN12","Absolute",1511892.9
"FGEN13","Absolute",1136193.41
"USIM29","(fundo nao cadastrado)",116097831.59
"VAMOA1","XPG",2030041.3
"TUPY15","BB Asset",164649611.9
"CGOSA1","JGP",15971607.57
"FLRY29","Safra Asset",52662591.44
"COMT11","BRAM",618054445.37
"PEJA23","Oriz",3388030.42
"ALGAC2","(fundo nao cadastrado)",711440.06
"CHSF13","Turim",6329568.86
"CEEBA7","Investcoop",1376092.66
"APFD19","(fundo nao cadastrado)",4810951.49
"INEL12","Integral",2994626.57
"ELET14","TAG",158920.05
"COLNA3","BTG Asset",213948502.47
"BRKP28","Galt",910065.44
"CSED13","Somma",6909833.27
"ENTV13","SPX",7820253.73
"CRTR12","Vinland",5409127.01
"CSED12","(fundo nao cadastrado)",2655956.56
"CLCD27","G5",24955040.11
"BRST15","Legacy",31249588.27
"LORTB2","Investcoop",5644178.39
"TPER1C","XPG",0
"HSPE15","Wise",1584482.39
"LTTE15","Asset 1",191827.65
"CMIN21","BB Asset",5193954.45
"ENGIA4","Sparta",13547116.84
"ENERB7","Ibuina",5794299.57
"CEPEB7","(fundo nao cadastrado)",383285.46
"SBFC13","Tagus",699920.64
"ENGIC4","Vinci",15643478.84
"TBSP22","Inter",3168776.22
"ERDVB3","Absolute",10517643.29
"HAPV15","Paramis",2917551.33
"ENMTC3","Galt",1128166.24
"BRKPA3","Galt",516829.16
"DASAB4","Butiá",2256988.1
"RENTD0","(fundo nao cadastrado)",90281026.57
"STBP15","(fundo nao cadastrado)",50845132.16
"BRMLB1","Franklin Templeton",19507233.98
"BCPSA4","SAM",64387293.51
"AESLB7","Trígono",88173.52
"TFLEB5","BTG Asset",29630070.88
"CEEBA3","Monte Bravo",2059551.79
"OPCT16","SAM",10167683.76
"ELET23","Nikos",692125.5
"CERT11","Valora",9131050.79
"RENTD0","Strix",1020623.94
"RENTD1","JGP",94604187.25
"HAPV19","Solis",3825272.56
"ENAT12","Vinland",291733.9
"CGOS19","BBM Asset",5780310.79
"PRAS11","(fundo nao cadastrado)",3810285.1
"CERT11","XPG",79444824.39
"NTSD36","Newave",940361.94
"GRRB14","Principal",649217.27
"OVSAA8","Galt",2343869.01
"RDORC7","Kinea",6638609.08
"CEPEA4","BNP",17564476.79
"CSAN23","Porto Asset",255040.39
"COMR14","Kinea",330590662.13
"CPGT27","XPG",3525152.78
"ELPLB9","IAM",267088509.64
"BSA3A0","BB Asset",73406273.29
"VLIM27","BTG WM",63106982.79
"ENGIC4","Somma",7563219.22
"ELET16","Atena",968256.32
"RDORC4","Brainvest",302308.44
"COLNA3","Sulamérica",118977998.56
"RUMOA4","Être-Davos",1185510.07
"CGOS28","Riza",4092634.81
"ERDVB3","Sparta",50182190.65
"TPEN11","ARX",3047457.7
"JALL13","(fundo nao cadastrado)",1530905.1
"UNEG11","Bocaina",761135.02
"EGIE29","Galapagos",769549.26
"VEBMA4","Polo",5471812.29
"ESSDA2","Investcoop",2143542.53
"EBENB1","BRAM",220616577.26
"GASC26","Brainvest",32247.26
"GUAR17","MAG",14293272.08
"VSCF17","SAM",25099333.62
"AEEP31","BB Asset",160111429.89
"AEAB11","Andbank",221344.21
"TBSP12","Inter",4858948.34
"LETS18","Trígono",1910100.47
"CBAN52","G5",14553.24
"CMGD27","Nikos",8664.41
"ETBA12","Sparta",22354159.3
"CSANA2","Daycoval",10889394
"CPGT27","Sparta",443674.66
"CPLDC0","Safra Asset",514849.16
"RUMOA2","Sulamérica",868421.57
"EGIEA4","BTG WM",489908.35
"RDORC4","Atena",5333728.61
"SNGOA3","BRAM",34565273.71
"CLCD18","Tivio",20377846.88
"ELTN17","BB Asset",1025228.07
"CPLDA0","Plural",9240219.03
"SBSPC6","IAM",5839012.6
"CHSF13","Galapagos",5837003.86
"CEAP16","Polo",6638998.96
"CHPT11","BRAM",636001.39
"HAPV17","AZ Quest",25264072.64
"VALEB1","MMZR",407679.19
"VSCF17","Sulamérica",34231784.54
"CRCF12","Suno",574263.79
"YDUQA2","BB Asset",51698206.52
"DASAB5","Sparta",17166436.65
"ALPA22","Occam",12027246.16
"VALE48","San WM",98974.21
"SBSPD4","BR Partners",1043500.46
"ORVR16","SVN",8218051.45
"NTSD36","Kadima",46913.85
"CSAN23","Principal",409064.78
"BKBR19","SPX",61498121.09
"CEEBB3","BB Asset",47632707.59
"AURE12","IAM",33366917.09
"ASAI19","BTG Asset",17966160.13
"CGASA4","San WM",6513005.31
"PALFA7","Absolute",100371246.42
"TIET39","UBS",1615121.97
"ENEVA0","(fundo nao cadastrado)",2441881.64
"ESULA7","(fundo nao cadastrado)",37518689.62
"TEPA12","Ibuina",31251133.29
"RAIZ13","Legacy",17311520.87
"OVSAA8","CEF Asset",47618094.97
"ENGIC4","Drys",100201.63
"HAPV19","IAM",93599064.04
"LORTB9","Principal",993243.79
"ASAIA0","EQI",2418063.37
"TOME12","(fundo nao cadastrado)",72426
"ECHP11","(fundo nao cadastrado)",2079551.19
"CDES11","UBS",58387074.83
"AXSI11","(fundo nao cadastrado)",6053542.58
"AMBP16","Tagus",471119.2
"GASC28","Daycoval",1990144.81
"COMR14","IAM",161572255.07
"LTTE15","BTG WM",114011988.27
"CEPEA1","BRAM",2962133.44
"FRAG15","Ace",31457.94
"BRKMA6","Capri",261810.76
"ANHBA5","JGP",51200455.09
"NATUA3","Franklin Templeton",41928907.84
"EKTRC1","Absolute",144281.04
"SBSPC3","Principal",981191.46
"POTE12","Daycoval",1195286.17
"QLIT11","(fundo nao cadastrado)",12808307.57
"AESLA7","BRAM",96637119.01
"IVIAA0","(fundo nao cadastrado)",47056732.54
"GASC22","Novus",104820.62
"MULPB1","Porto Asset",9245214.2
"AEGP19","Principal",968769.08
"CRTR12","(fundo nao cadastrado)",10071171.3
"TRPLB5","UBS",5438590.65
"CEPEC1","BR Partners",112481.6
"TBCR18","Newave",532364.13
"TNHL11","Rio Bravo",358859.34
"ITPO15","Sparta",48743001.1
"SVEA15","(fundo nao cadastrado)",8257326.04
"GBSP11","Portofino",1891055.66
"SBSPE9","MAG",28013.53
"APPSA2","Vinland",288479.47
"OVSA10","Galt",161013.46
"SVEA14","(fundo nao cadastrado)",213297.62
"RDOE18","IAM",101906241.29
"CEED13","Galt",316616.04
"ELET32","Investcoop",160538.86
"RUMOA4","BRAM",14724842.7
"CRTR12","Heritage",2538430.46
"VALED1","(fundo nao cadastrado)",28183345.5
"ANET11","BTG WM",5975041.81
"SLZG12","G5",1554685.82
"FURN21","Sonata",1988815.44
"ASAIA0","Vinland",3930856.74
"ENGIB6","TAG",3479.73
"VVEO16","Occam",1643741.77
"ELET16","(fundo nao cadastrado)",9514034.34
"TAEE16","Galt",990970.27
"USIMA0","Legacy",9355819.91
"KLBNA5","Safra Asset",216892712.94
"ENGIC0","RB Asset",24628675.32
"NIGP12","UBS",4430333.56
"BKBR19","AZ Quest",39189370.45
"SBSPD4","BB Asset",12069143.74
"UTRG12","(fundo nao cadastrado)",233685387.5
"ENGIB7","(fundo nao cadastrado)",6183120.36
"CMGDA1","SAM",110333262.79
"CEAP17","Inter",3341406.85
"VLIM13","Andbank",1808370.22
"ENEVA0","San WM",1772887.68
"ISPE12","BTG Asset",280152939.09
"CPJG17","(fundo nao cadastrado)",103152250.24
"RAIZ12","Absolute",17781482.29
"ALGAB1","Rafter",5803494.36
"ENMTD2","(fundo nao cadastrado)",162141.4
"TAEEC4","Galt",384962.83
"TEPA12","AF Invest",262588.08
"QUNT11","IAM",82008553.39
"LSVE29","(fundo nao cadastrado)",416419.35
"COCEA2","BTG Asset",54510649.46
"MGPRA0","Journey",1717162.52
"OPCT15","Vox",421211.55
"VBRR11","AZ Quest",852440.33
"EKTRC0","Franklin Templeton",10187322.42
"CMTR19","SAM",38417260.5
"HLIX13","(fundo nao cadastrado)",8700027.8
"CSAN15","Galapagos",487267.78
"TRPLB5","SAM",977498.17
"UTPS12","Andbank",436364.23
"EGIEB4","SAM",97469467.15
"PETR17","Andbank",184060.97
"RNDNA0","Aramus",1796615.22
"VERTC2","Kinea",100671939.54
"ELET14","Absolute",21201676.19
"MOVI17","Tivio",25238879.26
"CLCD27","SPX",5424065.41
"VAMO23","Integral",640369.76
"BRST11","Portofino",1235582.75
"PEJA21","SAM",10307359.59
"DASAA6","Butiá",180389.82
"PSAN13","IAM",616228676.48
"COMR16","Sparta",149723586.85
"VIXL15","Paramis",1309726.04
"CDES11","TAG",551530.98
"ANHBA5","Strix",5021506.32
"VALEB0","G5",788352.14
"CAEC32","Sparta",35867826.46
"CGOS18","BRAM",89333225.19
"COMR16","EXT",496112.73
"VBBR24","Sparta",20922268.21
"PALFA3","ASA",392756.98
"TIMS12","Monte Bravo",1542797.78
"IFPT11","Andbank",496269.65
"CASN24","Plural",18199812.63
"RISP22","Bocaina",1254742.93
"HYPEA6","Kinea",36103460.3
"LCAMD1","Daycoval",4724092.76
"PALFA4","Plural",3377437.39
"ODYA11","Perfin",11801579.25
"ENMTC5","Atena",302793.47
"AEGP19","Guardian",1559718.22
"RUMOA6","G5",829028.72
"CPIS13","XPG",870901.07
"WDPR11","Sparta",6589495.22
"EQTL17","BNP",81688952.45
"IGSN15","EQI",2131897.27
"MOVI17","XPG",447979.62
"ITPE13","Drys",665259.24
"PALFA8","San WM",29868111.36
"SMAMB3","(fundo nao cadastrado)",4731015.52
"SBSPF3","Trígono",60350.74
"APPSB2","BNP",22846822.27
"ISAEB0","SAM",189349635.88
"MULPA0","Investcoop",17262.21
"TRPLB7","Occam",7966022.65
"GASP29","San WM",4702929.03
"ECHP12","Sonata",2906940.47
"BSA318","4UM",5255076.4
"ALGE16","UBS",20372841.59
"ESCEA4","Paramis",2841445.15
"CIHI12","Vinci",279409480.29
"RENTE3","Atena",4685158.51
"PETR17","(fundo nao cadastrado)",8915292.38
"CEPEC2","ARX",4969477.41
"NTSD26","BTG Asset",79136390.91
"EXTZ11","San WM",509290.94
"GASC22","Safra Asset",1789978.22
"UQFN15","Quantitas",20532669.27
"ERDVC4","BDR",510196.99
"GASC22","Occam",251569.49
"COLNA3","Sparta",93249339.56
"UTPS11","XPG",5539562.88
"CPIS13","BR Partners",4545175.98
"CMTR29","Riza",30380.78
"VBBR24","Occam",8111485.3
"RDORF8","Occam",7417832.8
"EDSE13","(fundo nao cadastrado)",200487.21
"BRKPA2","Regia",72239587.49
"CSAN15","BTG WM",15019.86
"TAEEB8","XPG",49630310.46
"FBRI13","G5",39888643.02
"TPER2C","SAM",0.06
"SAELA3","ASA",21307.87
"ETBA12","Plural",17842503
"CGOSB0","(fundo nao cadastrado)",6746982.25
"CRNP13","(fundo nao cadastrado)",18353980.13
"CBAN22","(fundo nao cadastrado)",45171417.13
"TFLEA9","DAO",2349479.52
"CHSU11","UBS",410460.98
"MOTVB9","(fundo nao cadastrado)",3593220.85
"RRRP14","BRAM",621339.41
"HBSA11","Paramis",318093.42
"VLIM27","Augme",5772055.21
"AZZA11","(fundo nao cadastrado)",718007.11
"CGOS24","UBS",37774076.75
"EQTR11","Rio Bravo",283845.63
"MATX12","JGP",35177654.09
"VILB11","IAM",30727218.94
"AMERF2","Iridium",197839.17
"JALL15","Trígono",1123180.09
"EKTRA1","BB Asset",104463599.2
"TIMS12","XPG",36545022.25
"EUFA18","MAG",5427872.4
"CGOS24","AZ Quest",4965177.94
"KLAS12","Patagônia",41796.54
"SRNA11","IAM",49650406.29
"TFLEA6","MAG",4710914.72
"CSRNA3","IAM",30135103.76
"SBSPE3","Turim",1387551
"WWAV13","(fundo nao cadastrado)",2141088.9
"LIGT11","G5",5527800.76
"RIPR22","San WM",2122934.96
"CSAN15","Daycoval",5438122.61
"VEBMA9","BRAM",80063125.81
"CGOS28","Plural",2890423.35
"EGIEB2","Jera",357710.76
"ENEV29","G5",941292.11
"CRMG15","G5",23887.08
"LMTP17","Porto Asset",8876358.16
"ENGIB0","Absolute",149402808.97
"SNGOA2","Franklin Templeton",19651179.05
"ANHBA5","Rafter",9625954.53
"ITPO14","4UM",1081728.91
"PFOR26","JGP",37518733.75
"ITPO15","Seven Pounds",265080.49
"LIGHD2","JGP",292258.7
"EGIEA0","Trígono",185115.74
"VEBMA4","IAM",394764704.93
"ELTN37","Nu Asset",537237.85
"BRKMB8","BDR",279849.64
"CPTO21","JGP",12013409.76
"NTSD16","IAM",570539045.37
"VAMO33","JGP",5099442.17
"SMTO14","BRAM",1930382.81
"CGOSB0","Inter",173733.26
"CEAB22","DAO",225960.79
"SUZBA0","XPG",23220128.82
"AALR13","AF Invest",2307002.48
"SBSPE9","G5",1169564.87
"CRCF12","IAM",339663250.02
"TPER41","(fundo nao cadastrado)",12981.15
"CPGT27","MAG",258204.11
"MILS18","Paramis",201481.66
"ELET42","Galapagos",646547.9
"ESSDA2","BTG WM",871383.43
"HAPV19","Kinea",148162150.71
"CGOS19","Tivio",21860084.41
"SVEA15","Legacy",24394116.52
"TAEEA5","ASA",943391.96
"TFLEB5","JGP",9409823.89
"CPTO11","San Tsy",47633570.62
"SBSPC1","Paramis",3333841.32
"CPFGA2","Porto Asset",71790.39
"COMT11","Safra Asset",8992490.23
"TFLEA9","BRAM",264911325.59
"CEED21","UBS",2426775.13
"PETR26","Brainvest",190380
"CMGD27","Trígono",618061.04
"CTNSA3","(fundo nao cadastrado)",5947310.25
"CSAN18","UBS",15716866.96
"CGOS34","Sonata",439237.22
"TFLEA9","AMW",1868767.6
"ENMTA7","Porto Asset",3189.11
"TXXI11","G5",7397427.21
"CPREA2","BRAM",163403972.15
"GBSP11","UBS",382263.07
"TFLEA7","Principal",953012.16
"RDORC7","BRAM",44063142.01
"ENMTC5","BRAM",89256449.59
"PFOR25","Occam",23175611.61
"QUAL16","AF Invest",7952216.57
"RRRP13","Absolute",87000147.69
"CVCN11","Sparta",17691003.33
"ENAT14","Ace",202623.65
"MNLT11","BTG Asset",17619154.01
"SMFT19","Somma",3270595.64
"IRJS15","BTG WM",148259458.53
"EGIEB4","XPG",6959065.34
"TEPA23","Legacy",961036.86
"DMCA11","Legacy",2543634.09
"SNGOA1","Brainvest",119487.92
